Symbol,Date,Open,High,Low,Close,Volume
AAL,03-Jul-2015,39.03,39.03,39.03,39.03,0
AAME,03-Jul-2015,3.71,3.71,3.71,3.71,0
AAOI,03-Jul-2015,17.06,17.06,17.06,17.06,0
AAON,03-Jul-2015,22.75,22.75,22.75,22.75,0
AAPC,03-Jul-2015,10.18,10.18,10.18,10.18,0
AAPL,03-Jul-2015,126.44,126.44,126.44,126.44,0
AAVL,03-Jul-2015,16.03,16.03,16.03,16.03,0
AAWW,03-Jul-2015,54.58,54.58,54.58,54.58,0
AAXJ,03-Jul-2015,63.48,63.48,63.48,63.48,0
ABAC,03-Jul-2015,1.3,1.3,1.3,1.3,0
ABAX,03-Jul-2015,50.48,50.48,50.48,50.48,0
ABCB,03-Jul-2015,24.97,24.97,24.97,24.97,0
ABCD,03-Jul-2015,4.18,4.18,4.18,4.18,0
ABCO,03-Jul-2015,54.43,54.43,54.43,54.43,0
ABCW,03-Jul-2015,39.67,39.67,39.67,39.67,0
ABDC,03-Jul-2015,12.54,12.54,12.54,12.54,0
ABEO,03-Jul-2015,5.1,5.1,5.1,5.1,0
ABEOW,03-Jul-2015,1.48,1.48,1.48,1.48,0
ABGB,03-Jul-2015,16.33,16.33,16.33,16.33,0
ABIO,03-Jul-2015,1.09,1.09,1.09,1.09,0
ABMD,03-Jul-2015,65.21,65.21,65.21,65.21,0
ABTL,03-Jul-2015,15.29,15.29,15.29,15.29,0
ABY,03-Jul-2015,31.66,31.66,31.66,31.66,0
ACAD,03-Jul-2015,41.69,41.69,41.69,41.69,0
ACAS,03-Jul-2015,13.45,13.45,13.45,13.45,0
ACAT,03-Jul-2015,33.43,33.43,33.43,33.43,0
ACET,03-Jul-2015,24.19,24.19,24.19,24.19,0
ACFC,03-Jul-2015,4.55,4.55,4.55,4.55,0
ACGL,03-Jul-2015,68.38,68.38,68.38,68.38,0
ACHC,03-Jul-2015,79.83,79.83,79.83,79.83,0
ACHN,03-Jul-2015,8.58,8.58,8.58,8.58,0
ACIW,03-Jul-2015,24.33,24.33,24.33,24.33,0
ACLS,03-Jul-2015,3.11,3.11,3.11,3.11,0
ACNB,03-Jul-2015,20.95,20.95,20.95,20.95,0
ACOR,03-Jul-2015,32.08,32.08,32.08,32.08,0
ACPW,03-Jul-2015,2.02,2.02,2.02,2.02,0
ACRX,03-Jul-2015,4.14,4.14,4.14,4.14,0
ACSF,03-Jul-2015,13,13,13,13,0
ACST,03-Jul-2015,0.33,0.33,0.33,0.33,0
ACTA,03-Jul-2015,13.8,13.8,13.8,13.8,0
ACTG,03-Jul-2015,8.24,8.24,8.24,8.24,0
ACTS,03-Jul-2015,1.5,1.5,1.5,1.5,0
ACTX,03-Jul-2015,14.41,14.41,14.41,14.41,0
ACUR,03-Jul-2015,0.87,0.87,0.87,0.87,0
ACWI,03-Jul-2015,59.85,59.85,59.85,59.85,0
ACWX,03-Jul-2015,44.56,44.56,44.56,44.56,0
ACXM,03-Jul-2015,17.1,17.1,17.1,17.1,0
ADAP,03-Jul-2015,17.99,17.99,17.99,17.99,0
ADAT,03-Jul-2015,0.18,0.18,0.18,0.18,0
ADBE,03-Jul-2015,80.75,80.75,80.75,80.75,0
