Symbol,Date,Open,High,Low,Close,Volume
AAL,13-Jul-2015,41.99,42.72,41.96,42.42,12076900
AAME,13-Jul-2015,3.69,3.7,3.66,3.67,1300
AAOI,13-Jul-2015,19.26,20.93,18.63,19.96,1830100
AAON,13-Jul-2015,22.74,23.28,22.62,23.18,142600
AAPC,13-Jul-2015,10.17,10.17,10.16,10.17,500
AAPL,13-Jul-2015,125.03,125.75,124.32,125.66,41440500
AAVL,13-Jul-2015,16.3,16.69,16.3,16.44,356600
AAWW,13-Jul-2015,53.47,53.65,52.11,52.99,837500
AAXJ,13-Jul-2015,62,62.13,61.41,61.55,2693500
ABAC,13-Jul-2015,1.1,1.15,1.04,1.08,30200
ABAX,13-Jul-2015,53,54.13,53,53.82,95800
ABCB,13-Jul-2015,26.02,26.25,25.9,25.91,98900
ABCD,13-Jul-2015,4.83,4.94,4.79,4.84,219200
ABCO,13-Jul-2015,58.73,58.91,57.21,58.39,614500
ABCW,13-Jul-2015,40.39,41.58,40.39,40.7,41800
ABDC,13-Jul-2015,13.16,13.48,12.79,12.97,48600
ABEO,13-Jul-2015,5.6,6.72,5.6,6.66,675800
ABEOW,13-Jul-2015,2.3,2.75,2.3,2.56,24200
ABGB,13-Jul-2015,15.72,15.82,15.58,15.73,20000
ABIO,13-Jul-2015,1.34,1.55,1.28,1.51,2161500
ABMD,13-Jul-2015,68.93,68.99,67.37,67.91,330200
ABTL,13-Jul-2015,16.11,17.11,15.95,17.02,228000
ABY,13-Jul-2015,32.25,32.51,32.07,32.29,255400
ACAD,13-Jul-2015,44.45,45.1,44,44.79,989300
ACAS,13-Jul-2015,13.6,13.7,13.58,13.65,625000
ACAT,13-Jul-2015,33.07,33.67,33.07,33.43,91400
ACET,13-Jul-2015,24,24.18,23.83,23.98,66600
ACFC,13-Jul-2015,4.61,4.67,4.59,4.64,2400
ACGL,13-Jul-2015,69.81,69.83,68.89,68.92,677000
ACHC,13-Jul-2015,81.03,81.47,78.96,80.23,845700
ACHN,13-Jul-2015,8.79,9.09,8.71,9.08,2387900
ACIW,13-Jul-2015,24,24.27,23.95,24,487300
ACLS,13-Jul-2015,2.95,3.05,2.92,2.97,491300
ACNB,13-Jul-2015,20.37,20.67,20.35,20.36,2200
ACOR,13-Jul-2015,33.98,34.87,33.98,34.61,366100
ACPW,13-Jul-2015,1.96,1.97,1.92,1.95,17400
ACRX,13-Jul-2015,4.25,4.46,4.09,4.12,698500
ACSF,13-Jul-2015,13.04,13.16,12.96,12.98,38800
ACST,13-Jul-2015,0.34,0.36,0.34,0.36,106300
ACTA,13-Jul-2015,13.9,14.43,13.71,13.92,96400
ACTG,13-Jul-2015,8.27,8.32,8.19,8.27,246600
ACTS,13-Jul-2015,1.55,1.55,1.51,1.53,31700
ACTX,13-Jul-2015,14.5,14.56,14.45,14.45,2000
ACUR,13-Jul-2015,0.93,0.94,0.87,0.87,84700
ACWI,13-Jul-2015,60.1,60.23,60,60.18,973300
ACWX,13-Jul-2015,44.41,44.71,44.39,44.45,237300
ACXM,13-Jul-2015,16.99,17.15,16.94,17.01,253500
ADAP,13-Jul-2015,15.66,16.64,15.5,16.02,812900
ADAT,13-Jul-2015,0.16,0.18,0.16,0.17,29000
ADBE,13-Jul-2015,80.85,81.66,80.82,81.44,4597200
ADEP,13-Jul-2015,6.95,7.3,6.95,7.1,76100
ADHD,13-Jul-2015,6.62,6.71,6.4,6.71,185200
ADI,13-Jul-2015,62.06,62.15,61.65,61.87,1589200
ADMA,13-Jul-2015,9.64,9.9,9.5,9.63,13600
ADMP,13-Jul-2015,4.1,4.19,4.06,4.08,18000
ADMS,13-Jul-2015,27.39,29.61,27.39,28.96,121900
ADP,13-Jul-2015,81.99,82.3,81.64,81.73,1337700
ADRA,13-Jul-2015,29.7,29.7,29.7,29.7,700
ADRD,13-Jul-2015,23.77,23.83,23.74,23.82,4900
ADRE,13-Jul-2015,34.23,34.46,34.23,34.46,6800
ADRO,13-Jul-2015,30.56,31.35,30.39,30.56,99500
ADRU,13-Jul-2015,23.51,23.51,23.51,23.51,100
ADSK,13-Jul-2015,52.93,53.26,52.55,52.84,1962300
ADTN,13-Jul-2015,16.74,16.96,16.64,16.93,797600
ADUS,13-Jul-2015,27.17,27.44,26.83,27.13,61100
ADXS,13-Jul-2015,18.85,19.18,17.88,18.12,763300
ADXSW,13-Jul-2015,14.28,14.37,13.27,13.4,6200
AEGN,13-Jul-2015,18.08,18.19,17.92,18.06,96200
AEGR,13-Jul-2015,18.42,19.11,18.42,18.73,425500
AEHR,13-Jul-2015,2.15,2.17,2.1,2.11,6400
AEIS,13-Jul-2015,27.27,27.54,27.03,27.36,169200
AEMD,13-Jul-2015,8.5,9.2,7.5,8.94,64800
AEPI,13-Jul-2015,57.59,58.9,56.87,57.83,45300
AERI,13-Jul-2015,17.98,18.75,17.8,18.68,537800
AETI,13-Jul-2015,4.58,4.58,4.58,4.58,0
AEY,13-Jul-2015,2.25,2.29,2.23,2.25,22700
AEZS,13-Jul-2015,0.24,0.25,0.23,0.24,2864400
AFAM,13-Jul-2015,42.34,43.47,42.34,43.07,75900
AFCB,13-Jul-2015,27,27.5,26.69,27.15,8600
AFFX,13-Jul-2015,11.17,11.41,10.98,11.32,1030400
AFH,13-Jul-2015,19.15,19.35,19,19.23,25800
AFMD,13-Jul-2015,16.07,16.95,15.95,16.51,174900
AFOP,13-Jul-2015,20.04,20.46,19.99,20.25,129300
AFSI,13-Jul-2015,66.94,67.19,66.2,66.46,571200
AGEN,13-Jul-2015,9.33,9.37,9.15,9.22,1189400
AGII,13-Jul-2015,56.77,57.47,56.67,56.98,79000
AGIIL,13-Jul-2015,25.39,25.53,25.39,25.49,7100
AGIO,13-Jul-2015,110.62,112.6,109.06,110.68,403900
AGNC,13-Jul-2015,18.85,18.94,18.82,18.85,3292800
AGNCB,13-Jul-2015,24,24.03,23.95,24.03,15700
AGNCP,13-Jul-2015,25.2,25.25,25.04,25.19,7800
AGND,13-Jul-2015,45.47,45.66,45.47,45.63,132100
AGRX,13-Jul-2015,10.6,10.6,10.25,10.57,84900
AGTC,13-Jul-2015,17.66,19.9,17,19.5,317000
AGYS,13-Jul-2015,9.41,9.55,9.38,9.52,24500
AGZD,13-Jul-2015,48.73,48.92,48.64,48.92,8300
