"BSX"	"08  - Health Care"	1517.800	1509.300	1406.700	1341.200	1324.300	1341.200	1344.000	1345.700	1350.400	1357.400	1360.600	1362.100	1365.400	1369.800	7806.000	7622.000	7249.000	7143.000	7380.000	7477.000	1888.000	1978.000	1964.000	2126.000	2105.000	2191.000	2160.000	2257.000	-1065.000	441.000	-4068.000	-121.000	-119.000	-239.000	-198.000	-142.000	202.000	-207.000	228.000	124.000	290.000	146.000	325.000	1008.000	1280.000	1110.000	1269.000	600.000	408.000	329.000	116.000	421.000	-31.000	466.000	114.000	185.000	4934.000	4257.000	4252.000	4237.000	3841.000	5674.000	5796.000	5674.000	5424.000	5173.000	5171.000	5420.000	5509.000	4817.000	"0812 - Medical Equipment & Supplies"	"N - New York"	"500"	06/30/2017	"UPD"
"BWA"	"04  - Consumer Cyclical"	228.310	218.458	225.304	228.600	227.150	224.414	224.837	221.669	217.388	215.735	212.872	211.500	211.596	210.572	5652.800	7114.700	7183.200	7436.600	8305.100	8023.200	1884.000	2123.100	2268.600	2329.200	2214.200	2259.000	2407.000	2389.700	377.400	550.100	500.900	624.300	655.800	609.700	157.400	125.300	164.100	164.400	83.300	-293.300	189.200	212.000	538.900	708.200	878.700	718.800	801.800	867.900	150.900	397.700	34.400	327.800	230.900	442.600	60.300	338.900	1051.900	751.300	823.800	1021.000	716.300	2108.900	1734.500	2108.900	2131.900	2119.500	2089.900	2043.600	2040.300	2077.900	"0415 - Auto & Truck Parts"	"N - New York"	"500"	06/30/2017	"UPD"
"BXP"	"09  - Services"	139.440	145.693	150.120	152.521	153.089	153.471	153.595	153.606	153.653	153.718	153.754	153.817	154.098	154.177	1543.300	1722.800	1847.200	2135.500	2397.000	2490.800	629.900	624.200	666.000	1289.500	625.200	636.100	632.200	656.900	157.800	263.000	248.000	618.100	433.100	572.600	184.100	137.900	181.500	278.200	76.800	147.400	97.100	133.700	375.900	606.300	642.900	777.900	695.600	799.400	165.800	190.500	349.000	584.200	159.600	293.100	246.500	125.700	7786.000	8704.100	8912.400	11521.500	10087.000	9188.500	9909.800	9188.500	10160.400	9934.100	9808.900	9796.100	9886.800	10236.600	"0933 - Real Estate Operations"	"N - New York"	"500"	06/30/2017	"UPD"
"C"	"07  - Financial"	2877.600	2909.800	2930.600	3035.800	3031.600	3004.000	2993.300	2968.600	2943.000	2915.800	2879.900	2813.700	2765.300	2739.100	53539.000	71858.000	67298.000	62970.000	61683.000	58551.000	14714.000	14364.000	14167.000	14356.000	14653.000	14439.000	14423.000	15201.000	10519.000	10787.000	7407.000	12932.000	6690.000	16303.000	4071.000	3073.000	3253.000	3646.000	3592.000	3206.000	3752.000	3483.000	35900.000	67448.000	-10356.000	63234.000	46343.000	39737.000	23018.000	-1627.000	144.000	20923.000	7267.000	25598.000	-3006.000	-18505.000	362983.000	312505.000	223163.000	207116.000	223080.000	183475.000	213533.000	183475.000	207835.000	187848.000	187451.000	184578.000	208530.000	204879.000	"0727 - Regional Banks"	"N - New York"	"500"	06/30/2017	"UPD"
"CA"	"10  - Technology"	506.000	486.000	456.000	446.000	439.000	426.000	436.000	420.000	411.000	414.000	414.000	413.000	414.000	415.000	4429.000	4779.000	4504.000	4412.000	4262.000	4025.000	1005.000	1034.000	1009.000	999.000	1018.000	1007.000	1012.000	1025.000	812.000	912.000	910.000	878.000	802.000	761.000	170.000	217.000	169.000	196.000	209.000	206.000	155.000	176.000	1381.000	1478.000	1408.000	1013.000	982.000	1022.000	45.000	336.000	448.000	161.000	-58.000	517.000	419.000	298.000	1282.000	1287.000	1274.000	1252.000	1247.000	1947.000	1649.000	1956.000	1947.000	1946.000	1946.000	1946.000	2773.000	2770.000	"1036 - Software & Programming"	"M - Nasdaq"	"500"	06/30/2017	"UPD"
"CAG"	"05  - Consumer Non-Cyclical"	429.700	412.900	410.800	421.300	426.100	434.400	433.800	435.700	437.700	439.000	437.700	431.700	419.600	415.100	12386.100	13337.500	13469.300	11838.200	9034.000	8664.100	2358.800	2199.300	2053.000	1895.600	2088.400	1981.200	1861.700	1804.200	827.200	459.900	1148.000	1007.200	437.800	112.600	75.200	66.200	-120.300	94.300	110.200	179.000	153.000	152.800	1352.300	1052.000	1412.200	1568.600	1504.600	1308.200	259.000	472.100	484.000	325.900	252.700	304.300	329.000	136.000	2870.300	2858.600	8886.900	8720.500	6888.800	4881.400	6400.400	4902.700	4881.400	4451.400	3214.300	2841.700	2769.200	2767.000	"0515 - Food Processing"	"N - New York"	"500"	08/27/2017	"UPD"
"CAH"	"08  - Health Care"	349.000	345.000	341.000	341.000	332.000	327.000	328.000	329.000	328.000	324.000	320.000	318.000	316.000	314.000	102644.000	107552.000	101093.000	91084.000	102531.000	121546.000	28055.000	31445.000	30662.000	31384.000	32039.000	33150.000	31821.000	32966.000	966.000	1070.000	335.000	1163.000	1212.000	1427.000	383.000	326.000	386.000	332.000	309.000	324.000	381.000	274.000	1394.600	1176.000	1727.000	2524.000	2540.000	2971.000	-52.000	1463.000	919.000	641.000	104.000	554.000	-198.000	724.000	2175.300	2418.000	3686.000	3171.000	5211.000	4952.000	5231.000	5171.000	5195.000	4952.000	4916.000	4859.000	4854.000	9068.000	"0803 - Biotechnology & Drugs"	"N - New York"	"500"	06/30/2017	"UPD"
"CAT"	"02  - Capital Goods"	631.500	645.000	652.600	645.200	617.200	594.300	588.400	583.500	582.800	584.100	584.700	585.800	587.500	590.200	42588.000	60138.000	65875.000	55656.000	55184.000	47011.000	10962.000	11030.000	9461.000	10342.000	9160.000	9574.000	9822.000	11331.000	2700.000	4928.000	5681.000	3789.000	2452.000	2512.000	559.000	-94.000	271.000	550.000	283.000	-1171.000	192.000	802.000	5009.000	6957.000	5184.000	10191.000	8057.000	6675.000	1506.000	1811.000	489.000	2315.000	1159.000	1645.000	1541.000	2380.000	20437.000	24944.000	27752.000	26719.000	27784.000	25169.000	25208.000	25169.000	24470.000	23980.000	23622.000	22818.000	23725.000	23815.000	"0206 - Construction & Agricultural Machinery"	"N - New York"	"500"	06/30/2017	"UPD"
"CB"	"07  - Financial"	339.685	338.159	339.843	340.907	335.610	325.589	324.211	324.644	446.740	467.701	468.021	468.184	468.903	467.981	16134.000	16899.000	17974.000	19283.000	19239.000	19099.000	4901.000	4740.000	6940.000	7913.000	8539.000	8180.000	7529.000	8116.000	3085.000	1540.000	2706.000	3758.000	2853.000	2834.000	528.000	683.000	439.000	726.000	1360.000	1610.000	1093.000	1305.000	3546.000	3470.000	3995.000	4022.000	4496.000	3864.000	808.000	1165.000	1020.000	1133.000	1684.000	1455.000	1013.000	627.000	3358.000	3360.000	3360.000	4116.000	3666.000	9696.000	4466.000	9696.000	12944.000	12939.000	12929.000	12918.000	12608.000	11975.000	"0715 - Insurance (Property & Casualty)"	"N - New York"	"500"	06/30/2017	"UPD"
"CBG"	"09  - Services"	313.873	318.454	322.316	328.110	330.620	332.616	332.685	333.783	333.993	335.077	335.770	336.811	336.908	336.975	5115.300	5905.400	6514.100	7184.800	9049.900	10855.800	2712.600	3700.200	2846.700	3207.500	3193.500	3823.800	2981.200	3342.200	191.500	233.500	313.900	289.500	484.500	547.100	149.100	180.000	82.200	121.700	104.200	264.000	129.600	197.200	616.600	361.200	291.100	745.100	661.800	651.900	184.600	509.500	-328.600	118.600	156.800	503.500	-342.000	151.300	1851.900	2611.200	2543.700	1866.900	1808.600	2645.100	2683.700	2645.100	2635.000	2625.000	2614.900	2548.100	2549.300	2550.400	"0933 - Real Estate Operations"	"N - New York"	"500"	06/30/2017	"UPD"
"CBOE"	"07  - Financial"	95.754	89.994	87.460	87.331	85.406	83.081	82.755	82.337	81.462	81.300	81.285	81.285	91.900	112.100	437.100	508.100	512.300	572.100	617.200	634.500	187.000	155.900	162.300	173.100	156.200	175.100	356.200	640.800	98.200	136.600	155.300	173.900	188.400	204.100	67.200	50.200	49.000	50.700	40.300	45.000	15.100	67.300	134.900	203.100	200.500	224.400	262.700	245.300	88.300	51.100	97.400	17.500	59.200	55.400	-17.700	189.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1486.700	1411.300	"0718 - Investment Services"	"M - Nasdaq"	"500"	06/30/2017	"UPD"
"CBS"	"09  - Services"	679.000	664.000	642.000	608.000	550.000	484.000	489.000	469.000	459.000	451.000	442.000	423.000	410.000	405.000	13466.000	13637.000	12820.000	14005.000	13806.000	12671.000	9976.000	2695.000	3588.000	2976.000	3396.000	2634.000	3343.000	3257.000	822.000	1391.000	1508.000	1738.000	1354.000	1554.000	1152.000	402.000	442.000	373.000	514.000	142.000	454.000	397.000	1735.000	1749.000	1815.000	1873.000	1275.000	1394.000	623.000	771.000	1028.000	223.000	55.000	379.000	719.000	219.000	5973.000	5958.000	5904.000	5940.000	6476.000	8226.000	8476.000	8226.000	8226.000	8223.000	8902.000	8902.000	8900.000	8898.000	"0906 - Broadcasting & Cable TV"	"N - New York"	"500"	06/30/2017	"UPD"
"CCI"	"09  - Services"	286.764	283.821	289.285	298.083	332.302	333.002	333.049	333.155	334.155	337.560	337.564	352.118	360.832	364.493	1878.700	2032.700	2432.700	2865.800	3538.800	3663.900	918.100	945.800	934.400	962.400	992.000	1032.400	1015.900	1038.300	-331.700	148.100	186.000	44.800	294.100	481.300	93.300	131.700	36.800	75.100	87.400	124.700	119.100	112.100	603.400	643.500	772.600	1237.700	1666.100	1796.700	371.500	501.500	437.700	480.500	386.500	477.500	446.100	488.000	6750.200	6853.200	10923.200	11490.900	11807.500	12043.700	12039.200	12043.700	11778.200	12325.900	12491.600	12069.400	13380.100	13726.300	"0939 - Rental & Leasing"	"N - New York"	"500"	06/30/2017	"UPD"
"CCL"	"09  - Services"	788.000	787.000	778.000	775.000	776.000	777.000	774.000	766.000	751.000	737.000	727.000	725.000	724.000	723.000	14469.000	15793.000	15382.000	15456.000	15884.000	15714.000	3711.000	3651.000	3705.000	5097.000	3935.000	3791.000	3945.000	5515.000	1978.000	1912.000	1298.000	1055.000	1216.000	1757.000	270.000	142.000	605.000	1424.000	608.000	352.000	379.000	1329.000	3818.000	3766.000	2999.000	2834.000	3430.000	4545.000	978.000	798.000	1883.000	1429.000	1024.000	932.000	1917.000	1449.000	8011.000	8053.000	7168.000	8092.000	7363.000	7413.000	7413.000	7990.000	8183.000	8320.000	8302.000	7796.000	7635.000	7723.000	"0936 - Recreational Activities"	"N - New York"	"500"	08/31/2017	"UPD"
"CDNS"	"10  - Technology"	260.787	263.892	270.479	277.796	283.349	288.018	284.818	297.682	296.615	288.191	280.622	272.580	270.173	271.887	936.000	1149.800	1326.400	1460.100	1580.900	1702.100	433.800	441.100	447.900	453.000	446.200	469.000	476.900	479.000	126.500	72.200	439.900	164.200	158.900	252.400	77.600	80.400	50.600	49.300	64.700	38.500	68.300	69.100	199.100	240.300	316.000	367.600	316.700	378.200	86.900	122.900	83.200	80.400	84.500	196.900	92.400	162.100	406.400	131.900	0.000	0.000	348.700	343.300	348.800	343.300	642.900	643.100	643.300	643.500	643.700	643.900	"1036 - Software & Programming"	"M - Nasdaq"	"500"	07/01/2017	"UPD"
"CELG"	"08  - Health Care"	924.596	910.600	861.854	827.600	802.700	792.200	791.100	785.900	780.600	775.600	775.800	776.900	779.000	780.400	3625.700	4842.100	5506.700	6493.900	7670.400	9256.000	2334.100	2563.300	2511.600	2754.300	2982.800	2980.500	2960.000	3268.000	880.500	1318.100	1456.200	1449.900	1999.900	1602.000	-34.100	561.000	800.700	598.200	171.400	428.900	941.000	1061.000	1181.600	1776.100	2018.600	2225.900	2806.300	2483.900	284.900	1058.100	1000.000	993.000	640.400	1342.900	853.000	1616.000	1247.600	1275.600	2771.300	4196.500	6265.700	14161.400	14297.900	14161.400	14268.300	14312.100	13802.500	13788.500	13784.000	13783.000	"0803 - Biotechnology & Drugs"	"M - Nasdaq"	"500"	06/30/2017	"UPD"
"CERN"	"10  - Technology"	329.832	337.268	341.862	343.636	342.150	343.178	344.040	340.913	339.518	337.759	338.684	334.935	329.973	331.056	1850.200	2203.200	2665.400	2910.700	3402.700	4425.300	1127.900	1175.300	1138.100	1216.000	1184.600	1257.800	1260.500	1292.000	237.300	306.600	397.200	398.400	525.400	539.400	147.300	166.100	150.400	166.500	170.000	149.700	173.200	179.700	456.400	546.300	708.300	695.900	847.000	947.500	271.500	353.100	327.100	269.600	225.700	333.200	303.600	292.200	67.900	86.800	136.600	111.700	62.900	563.400	572.800	563.400	553.700	546.200	535.900	537.600	532.700	524.900	"1036 - Software & Programming"	"M - Nasdaq"	"500"	07/01/2017	"UPD"
"CF"	"01  - Basic Materials"	323.500	347.000	319.500	294.500	256.000	235.300	233.100	233.200	233.200	233.300	233.100	232.800	233.100	233.500	3965.000	6097.900	6104.000	5474.700	4743.200	4308.300	927.400	1115.800	1004.000	1134.000	680.000	867.000	1037.000	1124.000	349.200	1539.200	1848.700	1464.600	1390.300	699.900	90.900	26.500	26.000	47.000	-30.000	-320.000	-23.000	3.000	1194.400	2078.900	2375.600	1466.800	1408.600	1203.700	572.700	132.200	346.000	100.000	145.000	26.000	356.000	831.000	1954.100	1617.800	1600.000	3098.100	4592.500	5537.000	5592.600	5537.000	5539.000	5540.000	5540.000	5778.000	5780.000	4986.000	"0103 - Chemical Manufacturing"	"N - New York"	"500"	06/30/2017	"UPD"
"CFG"	"07  - Financial"	559.998	559.998	559.998	559.998	556.674	535.600	530.985	527.561	528.071	528.968	519.459	511.942	509.452	506.372	-99999999.990	4204.000	3846.000	3501.000	3664.000	3854.000	974.000	986.000	1019.000	1046.000	1079.000	1122.000	1160.000	1205.000	-99999999.990	506.000	643.000	-3426.000	865.000	833.000	213.000	221.000	216.000	243.000	290.000	282.000	313.000	318.000	-99999999.990	2479.000	1714.000	2649.000	1390.000	1229.000	316.000	398.000	374.000	330.000	494.000	292.000	853.000	-316.000	5854.000	3242.000	639.000	1350.000	4642.000	9886.000	4153.000	9886.000	10035.000	11810.000	11902.000	12790.000	11780.000	13154.000	"0727 - Regional Banks"	"N - New York"	"500"	06/30/2017	"UPD"
"CHD"	"05  - Consumer Non-Cyclical"	284.124	286.400	280.200	277.200	270.200	262.200	262.200	261.000	258.800	257.000	258.000	256.400	254.100	249.800	2589.200	2749.300	2921.900	3194.300	3297.600	3394.800	861.800	873.600	849.000	877.400	870.700	896.000	877.200	898.000	270.700	309.600	349.800	394.400	413.900	410.400	120.400	109.100	113.000	111.600	124.000	110.400	131.500	72.900	428.500	437.800	523.600	499.600	540.300	606.100	160.400	197.300	177.800	118.700	198.500	160.300	131.500	117.800	249.700	249.700	649.400	649.500	690.000	692.800	706.000	692.800	699.800	700.700	699.100	693.400	692.900	894.100	"0521 - Personal & Household Products"	"N - New York"	"500"	06/30/2017	"UPD"
"CHK"	"06  - Energy"	631.000	637.000	643.000	653.000	659.000	662.000	663.000	662.000	668.000	724.000	777.000	890.000	906.000	908.000	9366.000	11635.000	12316.000	19080.000	23125.000	12764.000	3376.000	4078.000	1953.000	1622.000	2276.000	2021.000	2753.000	2281.000	1663.000	1570.000	-940.000	474.000	1273.000	-14856.000	-4695.000	-2228.000	-1111.000	-1818.000	-1197.000	-973.000	75.000	470.000	5117.000	5903.000	2837.000	4614.000	4634.000	1234.000	318.000	179.000	-421.000	95.000	376.000	-254.000	99.000	-157.000	12640.000	10769.000	12312.000	12904.000	11174.000	10311.000	10674.000	10311.000	10062.000	8621.000	9022.000	9938.000	9509.000	9850.000	"0609 - Oil & Gas Operations"	"N - New York"	"500"	06/30/2017	"UPD"
"CHRW"	"11  - Transportation"	164.909	164.114	161.557	156.915	147.202	144.967	144.578	143.599	143.525	142.998	142.611	141.704	141.484	141.061	9274.300	10336.300	11359.100	12752.100	13470.100	13476.100	3419.300	3210.900	3073.900	3299.700	3355.800	3415.000	3415.100	3710.000	387.000	431.600	593.800	415.900	449.700	509.700	139.400	126.600	119.000	143.100	129.000	122.300	122.100	111.100	344.800	429.700	460.300	347.800	513.400	718.300	213.200	253.900	104.200	143.100	129.600	152.600	92.700	57.300	0.000	0.000	0.000	500.000	500.000	500.000	500.000	500.000	500.000	500.000	500.000	500.000	500.000	750.000	"1109 - Misc. Transportation"	"M - Nasdaq"	"500"	06/30/2017	"UPD"
"CHTR"	"09  - Services"	102.300	98.511	90.111	92.169	97.992	101.153	101.205	101.369	101.552	183.363	271.263	269.038	269.005	263.461	7059.000	7204.000	7504.000	8155.000	9108.000	9754.000	2450.000	2512.000	2530.000	6161.000	10037.000	10275.000	10164.000	10357.000	-237.000	-369.000	-304.000	-169.000	-183.000	-271.000	54.000	-122.000	-188.000	3067.000	189.000	454.000	155.000	139.000	1928.000	1737.000	1876.000	2158.000	2359.000	2359.000	689.000	611.000	424.000	1590.000	2801.000	3226.000	2843.000	2945.000	12306.000	12856.000	12808.000	14181.000	20887.000	35723.000	33281.000	35723.000	37124.000	60132.000	59946.000	59719.000	60837.000	63248.000	"0915 - Communications Services"	"M - Nasdaq"	"500"	06/30/2017	"UPD"
"CI"	"07  - Financial"	272.866	270.691	284.819	279.296	263.889	256.149	256.070	256.098	254.822	255.381	255.519	255.714	255.680	254.087	21129.000	21891.000	29130.000	32391.000	34950.000	37988.000	9447.000	9567.000	9911.000	9963.000	9881.000	9948.000	10392.000	10320.000	1279.000	1260.000	1623.000	1476.000	2102.000	2094.000	547.000	426.000	519.000	510.000	456.000	382.000	598.000	813.000	1743.000	1491.000	2350.000	719.000	1994.000	2933.000	536.000	1214.000	921.000	346.000	1807.000	952.000	1579.000	697.000	2288.000	4990.000	4986.000	5014.000	4979.000	5020.000	5056.000	5020.000	4791.000	4789.000	4780.000	4756.000	4621.000	4622.000	"0706 - Insurance (Accident & Health)"	"N - New York"	"500"	06/30/2017	"UPD"
"CINF"	"07  - Financial"	162.778	162.667	162.504	164.741	164.741	164.000	165.244	163.700	164.200	164.500	164.600	164.500	164.600	164.300	3772.000	3803.000	4111.000	4531.000	4945.000	5142.000	1278.000	1263.000	1364.000	1371.000	1402.000	1312.000	1523.000	1386.000	377.000	166.000	421.000	517.000	525.000	634.000	174.000	156.000	188.000	123.000	180.000	100.000	201.000	100.000	531.000	247.000	638.000	796.000	873.000	1064.000	285.000	309.000	265.000	234.000	325.000	279.000	136.000	309.000	807.000	821.000	827.000	835.000	827.000	821.000	826.000	821.000	825.000	825.000	827.000	826.000	825.000	826.000	"0715 - Insurance (Property & Casualty)"	"M - Nasdaq"	"500"	06/30/2017	"UPD"
"CL"	"05  - Consumer Non-Cyclical"	975.600	976.600	952.200	930.800	915.100	902.200	900.100	896.500	893.700	893.900	891.900	887.600	884.700	883.800	15564.000	16734.000	17085.000	17420.000	17277.000	16034.000	3999.000	3899.000	3762.000	3845.000	3867.000	3721.000	3762.000	3826.000	2169.000	2431.000	2472.000	2241.000	2180.000	1384.000	726.000	-458.000	533.000	600.000	702.000	606.000	570.000	524.000	3211.000	2896.000	3196.000	3204.000	3298.000	2949.000	885.000	841.000	614.000	706.000	997.000	824.000	691.000	614.000	2815.000	4430.000	4926.000	4749.000	5644.000	6246.000	6554.000	6246.000	5877.000	5619.000	5616.000	6520.000	6466.000	6506.000	"0521 - Personal & Household Products"	"N - New York"	"500"	06/30/2017	"UPD"
"CLX"	"05  - Consumer Non-Cyclical"	136.699	130.852	131.075	129.558	130.310	129.472	129.155	129.543	129.690	129.499	129.449	128.497	128.752	129.115	5231.000	5468.000	5533.000	5514.000	5655.000	5761.000	1390.000	1345.000	1426.000	1600.000	1443.000	1406.000	1477.000	1647.000	285.000	543.000	573.000	579.000	606.000	648.000	173.000	151.000	159.000	165.000	179.000	150.000	172.000	202.000	698.000	612.000	775.000	767.000	874.000	778.000	147.000	38.000	262.000	331.000	170.000	100.000	212.000	386.000	2125.000	1571.000	2170.000	1595.000	1796.000	1789.000	1796.000	1796.000	1796.000	1789.000	1789.000	1390.000	1390.000	1391.000	"0521 - Personal & Household Products"	"N - New York"	"500"	06/30/2017	"UPD"
"CMA"	"07  - Financial"	170.000	185.000	191.000	183.000	179.000	176.000	176.000	176.000	173.000	173.000	171.000	169.000	175.000	175.000	1853.000	1809.000	1863.000	1784.000	1750.000	1784.000	448.000	457.000	472.000	473.000	480.000	484.000	496.000	529.000	136.000	389.000	515.000	533.000	586.000	515.000	134.000	115.000	59.000	103.000	148.000	163.000	200.000	202.000	1286.000	796.000	692.000	836.000	639.000	862.000	269.000	199.000	245.000	-1.000	153.000	96.000	407.000	249.000	6138.000	4944.000	4720.000	3543.000	2675.000	3058.000	3100.000	3058.000	3109.000	5921.000	5890.000	5160.000	5153.000	5143.000	"0727 - Regional Banks"	"N - New York"	"500"	06/30/2017	"UPD"
"CMCSA"	"09  - Services"	5616.000	5492.000	5356.000	5250.000	5166.000	4972.000	4944.000	4900.000	4868.000	4840.000	4806.000	4448.000	4747.000	4728.000	37937.000	55842.000	62570.000	64657.000	68775.000	74510.000	18669.000	19245.000	18790.000	19269.000	21319.000	21025.000	20463.000	21165.000	3635.000	4160.000	6203.000	6816.000	8380.000	8163.000	1996.000	1971.000	2134.000	2028.000	2237.000	2296.000	2566.000	2513.000	11179.000	14345.000	14854.000	14160.000	16945.000	18778.000	4979.000	4965.000	5399.000	4395.000	3703.000	5743.000	5656.000	5158.000	29615.000	37942.000	38082.000	44567.000	43864.000	48994.000	44605.000	48994.000	51515.000	52629.000	57095.000	55566.000	58276.000	57210.000	"0915 - Communications Services"	"M - Nasdaq"	"500"	06/30/2017	"UPD"
"CME"	"07  - Financial"	331.495	332.737	331.252	332.678	334.409	336.224	336.323	336.851	337.014	337.289	337.592	338.087	338.339	338.556	3003.700	3280.600	2914.600	2936.300	3112.500	3326.800	850.300	813.800	934.200	906.400	841.700	912.900	929.300	924.600	951.400	1812.300	896.300	976.800	1127.100	1247.000	359.900	291.700	367.800	320.100	472.800	373.400	399.800	415.800	1359.600	1346.300	1219.700	1280.500	1291.400	1515.300	463.500	374.100	530.000	213.200	462.400	510.400	518.700	304.300	2104.800	2106.800	2106.800	2107.200	2107.900	2229.300	2241.200	2229.300	2229.800	2230.200	2230.700	2231.200	2231.600	2232.100	"0718 - Investment Services"	"M - Nasdaq"	"500"	06/30/2017	"UPD"
"CMG"	"09  - Services"	31.234	31.217	31.513	30.957	31.038	31.092	31.187	31.023	29.893	29.207	29.063	29.046	28.750	28.649	1835.900	2269.500	2731.200	3214.600	4108.300	4501.200	1216.900	997.500	834.500	998.400	1037.000	1034.600	1068.800	1169.400	179.000	214.900	278.000	327.400	445.400	475.600	144.900	67.900	-26.400	25.600	7.800	16.000	46.100	66.700	289.200	411.100	420.000	528.800	682.100	683.300	187.400	94.800	61.700	118.000	101.400	68.200	150.600	93.000	3.700	3.500	3.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	"0942 - Restaurants"	"N - New York"	"500"	06/30/2017	"UPD"
"CMI"	"02  - Capital Goods"	196.699	192.972	189.287	186.994	182.638	178.038	177.000	175.450	171.800	168.800	167.800	167.654	167.500	167.300	13226.000	18048.000	17334.000	17301.000	19221.000	19110.000	4620.000	4766.000	4291.000	4528.000	4187.000	4503.000	4589.000	5078.000	1040.000	1869.000	1645.000	1483.000	1651.000	1399.000	380.000	161.000	321.000	406.000	289.000	378.000	396.000	424.000	1006.000	2073.000	1532.000	2089.000	2266.000	2059.000	562.000	928.000	267.000	471.000	572.000	625.000	379.000	447.000	709.000	658.000	698.000	1672.000	1577.000	1576.000	1595.000	1576.000	1614.000	1614.000	1593.000	1568.000	1576.000	1564.000	"0218 - Misc. Capital Goods"	"N - New York"	"500"	07/02/2017	"UPD"
"CMS"	"12  - Utilities"	231.500	250.800	260.700	264.500	270.600	275.600	276.000	276.200	276.700	278.200	278.200	278.500	278.900	279.500	6432.000	6503.000	6253.000	6566.000	7179.000	6456.000	1486.000	1509.000	1801.000	1371.000	1587.000	1640.000	1829.000	1449.000	355.000	413.000	375.000	452.000	477.000	523.000	148.000	106.000	164.000	124.000	186.000	77.000	199.000	92.000	959.000	1169.000	1241.000	1421.000	1447.000	1640.000	158.000	220.000	632.000	469.000	140.000	388.000	646.000	473.000	6636.000	6207.000	6863.000	7239.000	8139.000	8518.000	8014.000	8518.000	8284.000	8596.000	8832.000	8750.000	9233.000	9190.000	"1203 - Electric Utilities"	"N - New York"	"500"	06/30/2017	"UPD"
"CNC"	"08  - Health Care"	97.510	100.398	103.019	108.253	116.346	119.101	119.122	119.490	125.543	170.559	170.775	171.228	172.074	172.357	4448.300	5211.500	8110.300	10863.300	16560.000	22760.000	5821.000	6302.000	6953.000	10897.000	10846.000	11911.000	11724.000	11954.000	90.900	120.500	88.500	161.200	268.000	356.000	92.000	112.000	-16.000	170.000	146.000	259.000	139.000	254.000	168.900	261.700	278.700	382.500	1223.000	658.000	62.000	201.000	195.000	-420.000	480.000	1596.000	1248.000	-306.000	327.800	348.300	535.500	665.700	874.000	1216.000	1276.000	1216.000	4276.000	3649.000	3744.000	4651.000	4643.000	4716.000	"0806 - Healthcare Facilities"	"N - New York"	"500"	06/30/2017	"UPD"
"CNP"	"12  - Utilities"	409.721	425.636	427.000	428.000	430.000	430.180	430.000	430.720	430.407	430.653	430.682	432.257	430.794	430.996	8785.000	8450.000	7452.000	8106.000	9226.000	7386.000	1630.000	1791.000	1984.000	1574.000	1889.000	2081.000	2735.000	2143.000	442.000	770.000	417.000	311.000	611.000	-692.000	-391.000	-509.000	154.000	-2.000	179.000	101.000	192.000	135.000	1386.000	1888.000	1860.000	1613.000	1397.000	1865.000	396.000	347.000	634.000	424.000	394.000	476.000	319.000	361.000	9001.000	8641.000	8357.000	7817.000	8009.000	7866.000	7662.000	7866.000	7354.000	7780.000	7736.000	7532.000	7892.000	7587.000	"1206 - Natural Gas Utilities"	"N - New York"	"500"	06/30/2017	"UPD"
"COF"	"07  - Financial"	452.000	455.500	561.100	577.400	563.100	541.800	540.600	530.700	523.500	511.700	501.100	483.600	482.300	484.000	15353.000	14987.000	18964.000	19898.000	19397.000	20459.000	5164.000	5384.000	5517.000	5571.000	5794.000	6009.000	6070.000	6128.000	3050.000	3227.000	3694.000	4284.000	4338.000	3834.000	1083.000	836.000	975.000	872.000	973.000	712.000	737.000	959.000	8142.000	7455.000	9524.000	9984.000	9304.000	10127.000	4657.000	1122.000	4102.000	2466.000	3293.000	1995.000	3163.000	3860.000	40279.000	38097.000	24084.000	23423.000	30308.000	38003.000	37453.000	38003.000	36649.000	38002.000	42412.000	42257.000	44965.000	46882.000	"0727 - Regional Banks"	"N - New York"	"500"	06/30/2017	"UPD"
"COG"	"06  - Energy"	415.646	416.996	419.075	420.188	415.840	413.696	413.846	413.876	431.841	465.068	465.149	465.208	465.348	464.768	863.100	979.900	1204.500	1746.300	2173.000	1357.200	305.300	280.800	281.900	246.800	310.400	316.500	517.800	460.500	103.400	122.400	131.700	279.800	104.500	-113.900	-15.500	-111.100	-51.200	-62.900	-10.300	-292.800	105.700	21.500	484.900	501.800	652.100	1024.500	1236.400	740.700	146.400	155.800	67.100	85.200	100.400	139.700	269.400	260.600	975.000	950.000	1012.000	1147.000	1752.000	1996.100	2017.000	1996.100	1583.200	1519.800	1520.200	1520.500	1520.900	1521.200	"0609 - Oil & Gas Operations"	"N - New York"	"500"	06/30/2017	"UPD"
