"CMG"	"09  - Services"	0.300	2.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	25.960	33.450	39.540	49.690	64.840	68.440	72.360	77.000	68.590	51.530	50.880	49.580	48.290	48.960	212.660	337.740	297.460	532.780	684.510	479.850	621.340	710.010	479.850	420.970	413.730	377.320	474.470	395.830	03/31/2017
"CMI"	"02  - Capital Goods"	40.000	44.000	64.000	41.000	68.000	69.000	17.000	16.000	18.000	19.000	16.000	16.000	18.000	18.000	414.000	629.000	725.000	713.000	754.000	735.000	166.000	197.000	177.000	166.000	155.000	157.000	158.000	158.000	23.740	28.460	34.880	40.160	42.430	41.600	43.830	43.780	42.210	40.280	40.650	41.320	41.010	42.780	110.010	88.020	108.350	140.970	144.170	88.010	138.260	121.750	88.010	117.030	125.610	136.670	150.940	165.860	04/02/2017
"CMS"	"12  - Utilities"	431.000	415.000	389.000	398.000	407.000	396.000	103.000	101.000	103.000	106.000	108.000	110.000	111.000	107.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	12.060	12.070	12.250	13.060	13.560	14.290	13.860	14.140	14.260	14.850	14.940	15.310	15.270	15.670	18.600	22.080	24.380	26.770	34.750	36.080	33.930	32.780	36.080	40.680	41.970	41.620	45.400	45.900	03/31/2017
"CNC"	"08  - Health Care"	18.000	20.300	20.500	27.000	35.000	43.000	11.000	11.000	11.000	33.000	52.000	57.000	75.000	62.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	8.140	9.320	9.250	11.400	14.990	18.110	16.300	17.220	18.050	42.190	32.420	33.440	34.430	35.280	12.670	19.795	20.500	29.475	51.925	65.810	61.990	61.720	65.810	61.960	68.290	56.510	74.400	82.800	03/31/2017
"CNP"	"12  - Utilities"	621.000	583.000	569.000	484.000	471.000	457.000	116.000	113.000	111.000	111.000	109.000	106.000	103.000	98.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	7.810	9.920	10.070	10.110	10.580	8.050	10.580	9.440	8.040	8.150	7.890	8.060	8.000	8.210	15.720	20.090	19.250	23.180	23.430	18.360	20.970	18.620	18.360	21.450	22.470	24.640	28.530	27.620	03/31/2017
"COF"	"07  - Financial"	2896.000	2246.000	2375.000	1792.000	1579.000	1625.000	400.000	404.000	423.000	461.000	478.000	517.000	562.000	596.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	58.720	65.130	72.180	72.100	80.010	87.270	85.520	88.210	89.100	91.130	94.020	96.210	98.250	99.610	42.560	42.290	57.930	76.610	82.550	72.180	80.850	77.750	72.180	72.390	71.600	87.240	80.380	82.500	03/31/2017
"COH"	"04  - Consumer Cyclical"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	4.830	5.470	6.910	8.530	8.710	9.030	9.010	8.930	9.250	9.450	9.640	9.760	10.020	10.300	55.310	61.040	55.510	56.130	37.560	32.730	38.210	30.250	32.730	40.270	38.180	35.020	39.390	47.990	04/01/2017
"COL"	"02  - Capital Goods"	20.000	19.000	27.000	46.000	51.000	50.000	12.000	13.000	18.000	19.000	19.000	14.000	22.000	27.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	9.430	9.880	8.660	11.850	13.950	14.170	15.510	14.200	14.450	15.160	16.220	16.000	16.890	18.300	58.260	55.370	58.170	73.920	84.480	92.300	97.330	81.850	92.300	88.190	83.690	92.760	104.090	110.510	03/31/2017
"COO"	"08  - Health Care"	36.700	17.300	11.800	9.200	8.000	18.100	4.700	4.800	5.300	7.600	8.000	5.300	7.300	7.700	35.300	43.600	51.700	58.800	66.300	69.600	18.300	18.400	14.800	16.700	16.000	17.900	16.300	16.800	36.610	41.310	45.770	49.460	53.470	55.050	55.300	54.950	53.830	56.540	56.210	55.270	57.770	59.990	56.340	70.520	92.480	123.840	162.090	134.200	178.070	162.420	134.200	153.080	185.920	174.930	200.330	250.360	04/30/2017
"COST"	"09  - Services"	111.000	116.000	95.000	99.000	113.000	124.000	40.000	33.000	31.000	30.000	39.000	29.000	31.000	21.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	24.690	27.520	28.510	24.860	28.040	24.160	24.210	24.750	25.020	26.220	27.610	27.340	28.330	22.560	72.210	83.320	98.730	119.020	141.750	161.500	143.050	140.050	161.500	148.130	162.090	160.110	177.520	153.000	05/07/2017
"COTY"	"05  - Consumer Non-Cyclical"	52.100	77.800	83.200	79.800	69.800	72.300	17.100	15.000	25.300	33.100	39.500	39.700	59.200	59.000	32.400	36.700	40.300	44.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	1.500	4.130	2.300	3.910	2.210	2.740	2.690	2.430	1.180	1.310	1.060	0.390	13.120	12.860	-99999999.990	-99999999.990	-99999999.990	15.250	20.660	25.630	23.910	30.310	25.630	30.400	26.950	18.310	17.850	18.380	03/31/2017
"CPB"	"05  - Consumer Non-Cyclical"	112.000	121.000	228.000	270.000	119.000	104.000	53.000	28.000	27.000	28.000	28.000	28.000	28.000	28.000	123.000	120.000	116.000	128.000	122.000	117.000	34.000	32.000	23.000	31.000	38.000	26.000	25.000	27.000	2.720	3.340	2.830	3.880	5.140	4.430	4.470	4.560	4.920	5.420	4.940	5.160	4.800	4.870	34.750	33.240	34.890	43.280	44.000	52.550	44.710	47.990	52.550	61.710	60.720	60.470	57.540	51.730	04/30/2017
"CRM"	"10  - Technology"	24.900	17.000	30.900	77.200	73.200	72.500	18.100	18.200	19.500	22.000	20.700	21.900	24.300	22.200	187.900	295.300	429.500	623.800	792.900	946.300	234.100	239.200	250.900	261.000	291.500	311.500	344.200	376.100	2.450	2.930	4.100	5.080	6.370	7.560	6.880	7.150	7.480	8.240	9.000	9.860	10.680	11.240	33.000	25.365	42.025	55.190	59.310	78.400	72.820	69.360	78.400	75.800	79.420	68.460	86.120	90.000	04/30/2017
"CSCO"	"10  - Technology"	623.000	628.000	596.000	583.000	562.000	563.000	149.000	161.000	164.000	176.000	181.000	197.000	219.000	220.000	5273.000	5823.000	5488.000	5942.000	6294.000	6207.000	1548.000	1560.000	1509.000	1626.000	1601.000	1545.000	1508.000	1507.000	7.720	8.540	9.550	11.090	10.820	11.700	11.740	11.810	12.010	12.390	12.640	12.610	12.720	13.060	20.230	18.080	19.649	22.430	27.815	27.155	28.830	25.880	27.155	27.490	31.440	30.220	34.070	31.420	04/29/2017
"CSRA"	"10  - Technology"	0.000	0.000	18.200	20.300	21.900	53.500	5.500	5.500	13.600	28.900	30.000	29.000	36.000	29.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	6.880	6.510	0.400	5.400	5.250	1.260	0.410	0.740	1.070	1.860	2.020	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	30.000	-99999999.990	-99999999.990	30.000	25.960	25.390	31.840	29.080	32.820	03/31/2017
"CSX"	"11  - Transportation"	557.000	552.000	566.000	562.000	545.000	544.000	134.000	136.000	140.000	143.000	141.000	139.000	156.000	137.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	7.600	7.810	8.790	10.290	11.140	11.850	11.700	11.870	11.960	12.050	12.200	12.370	12.530	12.570	21.537	21.060	19.730	28.770	36.230	25.950	36.090	27.380	25.950	27.270	28.280	35.930	50.840	55.080	03/31/2017
"CTAS"	"09  - Services"	48.600	49.700	70.600	65.700	65.800	65.200	16.400	16.400	16.200	16.200	15.800	14.200	13.300	13.700	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	16.580	15.710	16.470	17.760	18.220	16.670	17.000	16.720	17.770	18.080	17.360	19.020	19.300	20.730	27.960	34.810	40.900	59.590	78.440	91.050	79.950	84.990	91.050	89.780	117.510	115.560	122.470	126.430	02/28/2017
"CTL"	"09  - Services"	544.000	2144.000	2638.000	1298.000	1311.000	1312.000	327.000	329.000	328.000	662.000	340.000	327.000	320.000	318.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	32.090	39.090	31.100	28.610	26.430	25.370	26.110	25.680	25.960	26.050	25.920	25.740	24.810	24.620	46.170	37.200	39.120	31.850	39.580	25.160	35.960	27.040	25.160	30.950	27.800	23.780	25.670	22.990	03/31/2017
"CTSH"	"10  - Technology"	0.000	0.000	0.000	0.000	2.500	17.700	4.100	4.300	4.300	5.100	4.600	4.900	4.400	6.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	5.960	6.520	8.060	10.160	12.730	15.230	14.000	14.500	15.250	15.810	16.270	16.980	17.660	16.500	36.645	32.155	36.941	50.490	52.660	60.020	58.540	62.940	60.020	58.370	57.440	56.030	60.230	68.830	03/31/2017
"CTXS"	"10  - Technology"	0.500	0.000	0.300	0.100	28.300	44.200	11.000	11.100	11.000	11.200	22.400	11.300	11.300	11.600	361.400	380.700	901.100	516.300	553.800	564.000	140.200	139.100	140.000	102.200	248.700	126.900	113.700	102.700	13.730	14.580	16.720	17.780	12.800	12.420	13.810	13.000	12.780	13.420	14.450	15.120	16.720	11.310	54.478	48.354	52.256	50.369	50.807	60.243	50.862	60.211	61.056	62.577	70.978	69.067	80.940	80.990	03/31/2017
"CVS"	"09  - Services"	539.000	588.000	561.000	517.000	615.000	859.000	171.000	268.000	282.000	288.000	572.000	258.000	248.000	258.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	27.580	28.440	29.620	31.170	32.690	33.270	33.030	33.370	33.630	32.990	32.430	33.660	34.610	32.850	34.770	40.780	48.350	71.570	96.310	97.770	99.290	102.400	97.770	100.500	93.400	78.910	82.440	77.930	03/31/2017
"D"	"12  - Utilities"	826.000	796.000	816.000	877.000	1193.000	904.000	221.000	230.000	230.000	226.000	239.000	250.000	295.000	292.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	20.370	19.970	18.000	20.120	19.830	21.380	21.000	21.180	21.260	21.590	23.150	23.900	23.330	23.750	42.720	53.080	51.800	64.690	76.900	67.640	71.680	69.750	67.640	71.470	74.160	76.590	77.430	76.550	03/31/2017
"DAL"	"11  - Transportation"	1220.000	1094.000	1005.000	852.000	650.000	481.000	121.000	102.000	107.000	93.000	95.000	93.000	94.000	103.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	1.080	-1.670	-2.520	13.710	10.540	13.610	13.130	13.930	14.540	15.580	16.910	16.830	17.780	18.520	12.600	8.090	11.870	27.470	49.190	50.690	44.640	43.780	50.690	41.670	36.750	49.190	45.440	55.130	06/30/2017
"DD"	"01  - Basic Materials"	1258.000	1367.000	464.000	448.000	377.000	342.000	94.000	82.000	82.000	92.000	93.000	93.000	92.000	84.000	3254.000	3916.000	2123.000	2037.000	1958.000	1898.000	495.000	441.000	483.000	418.000	432.000	410.000	381.000	416.000	9.950	9.000	10.680	17.270	14.230	10.910	14.740	12.140	11.130	11.620	11.540	10.880	11.250	12.920	47.384	43.489	42.728	61.719	70.240	66.600	67.894	51.500	66.600	65.910	69.600	73.400	79.750	84.750	03/31/2017
"DE"	"02  - Capital Goods"	811.400	759.400	782.800	741.300	659.000	974.000	171.500	162.900	285.200	225.000	315.700	87.800	4.100	275.900	1052.400	1226.200	1433.600	1477.300	1452.000	1425.100	346.800	404.000	319.300	345.000	338.800	386.000	310.900	324.400	14.840	16.290	17.230	26.640	24.970	20.210	23.300	20.910	20.830	22.740	23.630	20.720	21.550	24.070	83.050	77.350	86.420	91.330	88.470	76.270	90.520	81.780	76.270	84.110	84.550	103.040	111.610	125.470	04/30/2017
"DFS"	"07  - Financial"	1484.600	1331.000	103.000	1146.000	1134.000	1263.000	311.000	323.000	329.000	334.000	339.000	359.000	366.000	386.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	15.210	17.760	18.700	21.130	22.890	24.520	24.270	24.810	25.040	25.790	26.430	26.830	27.600	27.730	18.530	24.000	38.550	55.950	65.490	53.620	57.970	53.730	53.620	56.270	60.000	72.090	62.590	61.260	03/31/2017
"DG"	"09  - Services"	274.000	204.900	127.900	89.000	88.200	86.900	20.700	21.400	23.300	24.100	24.400	23.900	25.500	25.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	11.890	13.700	15.000	16.730	18.740	18.270	18.330	18.300	18.590	18.850	19.120	19.120	19.600	20.130	30.670	41.140	44.090	60.320	70.700	71.870	72.710	74.490	71.870	81.910	73.410	74.070	72.710	71.140	05/05/2017
"DGX"	"08  - Health Care"	145.000	172.200	167.700	162.000	167.000	154.000	37.000	35.000	36.000	0.000	35.000	37.000	36.000	37.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	22.960	23.270	26.250	25.970	29.660	32.530	29.960	31.870	32.530	32.420	32.410	33.550	33.780	33.800	53.970	58.060	58.270	53.540	67.060	71.140	71.420	67.800	71.140	75.170	82.820	91.900	105.510	109.030	03/31/2017
"DHI"	"02  - Capital Goods"	88.200	51.900	26.900	9.700	4.500	17.200	0.000	9.800	1.600	1.900	2.400	2.500	1.700	1.900	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	8.220	8.230	11.290	12.600	15.020	16.090	15.350	16.040	16.410	16.880	17.520	18.220	18.700	19.280	11.930	12.610	19.780	22.320	25.290	32.030	25.400	30.370	32.030	30.060	32.060	27.330	32.890	36.700	03/31/2017
"DHR"	"10  - Technology"	117.200	141.600	157.500	141.200	94.700	139.800	29.000	39.100	50.700	52.900	108.400	43.700	32.300	40.300	774.000	1018.500	1137.900	1104.400	769.400	861.400	304.600	212.200	236.100	226.100	466.000	241.100	268.000	267.400	20.990	25.000	27.430	32.160	33.290	33.940	33.970	33.570	34.470	35.590	36.220	33.500	33.190	34.260	35.751	35.652	42.367	58.511	64.961	70.395	62.058	65.954	70.395	73.328	81.410	77.840	83.330	85.000	03/31/2017
"DIS"	"09  - Services"	456.000	435.000	472.000	349.000	294.000	265.000	62.000	68.000	66.000	81.000	88.000	119.000	121.000	115.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	19.590	19.910	22.160	25.350	25.840	26.280	27.430	26.520	26.580	27.020	27.260	26.910	27.140	27.710	37.510	37.500	49.790	76.400	94.190	105.080	108.720	101.880	105.080	103.260	94.460	104.220	115.600	105.090	04/01/2017
"DISCA"	"09  - Services"	203.000	208.000	248.000	306.000	328.000	330.000	77.000	82.000	82.000	85.000	91.000	91.000	86.000	91.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	14.640	16.250	12.630	12.800	12.330	12.610	12.690	13.060	12.790	12.990	13.230	13.170	13.180	13.710	21.302	20.929	32.428	46.190	34.450	26.680	32.360	26.600	26.680	27.310	25.510	27.410	28.780	26.220	03/31/2017
"DISH"	"09  - Services"	454.800	1116.000	536.200	745.000	611.200	494.000	152.800	142.800	42.100	0.700	3.400	19.700	29.300	29.200	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-2.540	-0.940	0.080	2.140	4.370	5.940	5.760	6.170	5.930	6.730	7.580	9.230	9.920	11.080	19.660	28.480	36.400	57.920	72.890	57.180	67.660	59.270	57.180	49.290	50.230	57.930	64.440	66.000	03/31/2017
"DLPH"	"04  - Consumer Cyclical"	30.000	123.000	136.000	143.000	135.000	127.000	30.000	30.000	35.000	41.000	41.000	41.000	33.000	34.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	17.190	4.010	7.260	9.370	8.360	7.890	8.650	8.180	8.060	8.190	8.720	9.380	8.880	9.580	-99999999.990	21.540	38.250	60.130	72.720	85.730	83.000	75.520	85.730	73.630	70.660	67.350	80.400	91.430	03/31/2017
"DLR"	"09  - Services"	137.400	149.400	157.100	189.400	191.100	201.400	46.100	48.100	61.700	57.300	59.900	63.100	56.200	55.500	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	17.330	19.850	25.020	17.360	21.220	23.220	20.610	19.920	22.040	21.260	20.430	28.130	25.680	25.230	51.540	66.670	67.890	49.120	66.300	75.620	63.410	63.320	75.620	87.980	99.090	98.260	114.840	112.430	03/31/2017
"DLTR"	"09  - Services"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	5.740	5.590	7.270	5.370	8.670	19.810	18.880	17.650	18.770	19.850	20.620	21.410	22.840	23.740	28.040	41.555	40.560	56.420	70.380	77.220	76.410	76.260	77.220	79.710	82.700	77.180	82.770	69.110	04/29/2017
"DOV"	"01  - Basic Materials"	115.300	124.800	126.000	124.500	131.700	131.700	33.100	33.100	32.500	33.300	33.800	33.800	35.500	36.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	24.220	26.530	27.100	31.400	22.200	23.120	22.650	22.960	23.640	23.850	23.930	24.400	24.450	25.420	48.484	48.152	54.506	80.080	71.720	61.310	75.720	61.950	61.310	65.700	72.500	74.930	78.880	84.320	03/31/2017
"DOW"	"01  - Basic Materials"	1473.000	1341.000	1269.000	1101.000	983.000	946.000	232.000	233.000	240.000	201.000	208.000	220.000	229.000	219.000	1660.000	1646.000	1708.000	1745.000	1647.000	1598.000	429.000	382.000	404.000	361.000	399.000	399.000	425.000	416.000	15.840	15.910	14.430	19.300	15.730	18.910	17.230	17.820	19.340	19.580	22.440	22.510	31.250	22.500	34.140	28.760	32.329	44.400	45.610	51.480	51.000	43.760	51.480	52.610	53.640	57.220	62.800	66.240	03/31/2017
"DPS"	"05  - Consumer Non-Cyclical"	128.000	114.000	135.000	132.000	125.000	117.000	28.000	28.000	34.000	33.000	33.000	33.000	48.000	40.000	16.000	15.000	15.000	15.000	18.000	19.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	10.230	10.350	10.830	11.220	11.720	11.440	11.820	11.540	11.560	11.200	11.530	11.520	11.640	11.960	35.160	39.480	44.180	48.720	71.680	93.200	74.580	76.730	93.200	90.910	93.700	90.670	91.650	90.320	03/31/2017
"DRI"	"09  - Services"	97.500	205.700	123.300	132.700	184.900	164.700	0.200	0.100	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	14.150	14.160	15.970	16.460	18.270	15.320	19.030	15.530	15.030	15.430	14.420	15.060	15.900	16.810	41.584	40.814	40.357	48.685	52.499	63.640	57.102	60.899	63.640	62.250	61.640	72.720	85.190	88.950	05/28/2017
"DTE"	"12  - Utilities"	543.000	488.000	440.000	436.000	429.000	450.000	115.000	116.000	109.000	113.000	114.000	114.000	131.000	125.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	40.010	41.470	43.120	45.260	47.050	49.010	47.700	49.230	49.010	49.650	49.040	51.010	51.200	51.360	45.320	54.450	60.050	66.390	86.370	80.190	79.630	78.060	80.190	89.160	92.900	98.510	104.590	105.390	03/31/2017
"DUK"	"12  - Utilities"	840.000	859.000	1244.000	1329.000	1529.000	1527.000	403.000	402.000	319.000	489.000	500.000	482.000	423.000	491.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	51.260	51.290	71.190	58.540	57.810	57.240	57.200	57.900	57.740	57.900	57.900	58.760	58.870	58.830	53.430	66.000	63.800	69.010	83.540	71.390	77.570	70.910	71.390	78.780	79.660	77.620	82.500	83.840	03/31/2017
"DVA"	"08  - Health Care"	256.000	241.100	299.500	429.900	525.300	461.600	152.300	103.500	108.400	102.900	102.900	104.600	108.200	104.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	9.750	11.310	19.600	21.110	24.350	22.990	24.160	23.500	23.340	23.020	23.210	24.110	23.970	26.720	34.745	37.905	55.265	63.370	75.740	69.710	81.100	75.640	69.710	73.900	64.630	64.200	69.010	64.700	03/31/2017
"DXC"	"10  - Technology"	167.000	174.000	165.000	147.000	126.000	123.000	30.000	29.000	33.000	31.000	25.000	29.000	33.000	30.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	48.570	17.930	20.280	26.500	20.600	14.640	21.680	15.260	15.960	10.890	14.160	14.520	13.530	13.370	20.897	9.985	16.873	23.543	26.564	32.680	28.902	25.860	32.070	49.200	52.210	62.200	75.340	78.510	03/31/2017
"EA"	"10  - Technology"	1.000	20.000	29.000	30.000	31.000	28.000	7.000	6.000	4.000	28.000	12.000	11.000	11.000	46.000	2277.000	2392.000	1153.000	1125.000	1094.000	1109.000	296.000	265.000	266.000	282.000	294.000	291.000	285.000	335.000	7.770	7.430	7.310	7.860	9.760	10.950	10.730	10.080	9.680	11.060	12.350	11.990	11.710	13.270	16.380	20.600	14.520	22.940	47.015	68.720	58.090	66.150	68.720	61.850	81.230	78.760	94.820	108.990	03/31/2017
"EBAY"	"09  - Services"	3.600	25.000	63.000	95.000	109.000	144.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	908.400	1235.200	1573.000	915.000	983.000	923.000	232.000	241.000	229.000	239.000	295.000	288.000	292.000	278.000	11.720	13.870	16.150	18.260	15.910	5.440	16.270	5.370	5.530	5.450	5.640	6.060	9.550	10.710	11.713	12.765	21.464	23.091	23.620	27.480	24.520	27.110	27.480	24.430	32.160	29.690	33.410	37.080	03/31/2017
"ECL"	"05  - Consumer Non-Cyclical"	65.600	82.100	285.600	272.800	268.000	253.700	56.400	61.600	63.400	68.900	68.700	71.600	76.000	66.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	9.120	23.920	20.780	24.490	24.380	23.310	23.000	22.980	23.340	22.360	22.570	23.560	23.670	23.430	50.420	57.810	71.900	104.270	104.520	114.380	111.980	109.140	114.380	114.980	123.050	117.220	129.090	132.720	03/31/2017
"ED"	"12  - Utilities"	597.000	582.000	586.000	576.000	586.000	629.000	155.000	156.000	162.000	162.000	165.000	173.000	172.000	177.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	38.910	39.080	40.520	41.810	42.940	44.550	43.660	44.520	44.500	44.920	46.640	46.850	46.990	47.520	49.570	62.030	55.540	55.280	66.010	64.270	61.550	62.910	64.270	74.600	75.250	73.680	79.280	80.730	03/31/2017
"EFX"	"09  - Services"	56.100	55.100	55.400	70.200	68.600	63.800	16.200	15.800	15.700	20.100	23.600	24.300	24.100	24.200	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	13.550	13.970	16.120	18.980	18.150	19.470	18.280	18.820	19.520	20.940	21.320	22.980	22.260	24.070	35.600	38.740	54.120	69.090	80.870	111.370	96.930	97.900	111.370	120.250	131.900	118.230	135.310	139.770	03/31/2017
