Date,IPG2123N
1972-01-01,80.98
1972-02-01,80.50
1972-03-01,84.98
1972-04-01,89.45
1972-05-01,92.02
1972-06-01,95.94
1972-07-01,96.91
1972-08-01,99.79
1972-09-01,98.60
1972-10-01,99.42
1972-11-01,93.65
1972-12-01,87.68
1973-01-01,79.94
1973-02-01,83.23
1973-03-01,91.68
1973-04-01,98.25
1973-05-01,102.77
1973-06-01,108.80
1973-07-01,107.73
1973-08-01,107.85
1973-09-01,108.76
1973-10-01,106.99
1973-11-01,102.36
1973-12-01,100.10
1974-01-01,84.93
1974-02-01,93.67
1974-03-01,98.30
1974-04-01,97.84
1974-05-01,102.56
1974-06-01,106.62
1974-07-01,103.67
1974-08-01,103.37
1974-09-01,101.87
1974-10-01,99.51
1974-11-01,95.31
1974-12-01,89.83
1975-01-01,79.74
1975-02-01,80.70
1975-03-01,80.61
1975-04-01,85.50
1975-05-01,88.99
1975-06-01,91.85
1975-07-01,91.59
1975-08-01,93.84
1975-09-01,93.37
1975-10-01,92.24
1975-11-01,87.16
1975-12-01,83.88
1976-01-01,77.12
1976-02-01,82.89
1976-03-01,85.22
1976-04-01,89.71
1976-05-01,94.63
1976-06-01,93.84
1976-07-01,94.67
1976-08-01,98.94
1976-09-01,94.99
1976-10-01,97.43
1976-11-01,90.77
1976-12-01,86.02
1977-01-01,72.62
1977-02-01,82.23
1977-03-01,87.82
1977-04-01,94.05
1977-05-01,100.06
1977-06-01,99.29
1977-07-01,102.84
1977-08-01,102.38
1977-09-01,101.34
1977-10-01,100.53
1977-11-01,98.26
1977-12-01,94.88
1978-01-01,77.33
1978-02-01,84.35
1978-03-01,89.60
1978-04-01,100.37
1978-05-01,102.67
1978-06-01,110.02
1978-07-01,109.81
1978-08-01,108.93
1978-09-01,109.84
1978-10-01,111.00
1978-11-01,106.41
1978-12-01,101.32
1979-01-01,85.48
1979-02-01,92.95
1979-03-01,99.80
1979-04-01,104.25
1979-05-01,106.77
1979-06-01,109.55
1979-07-01,109.42
1979-08-01,110.31
1979-09-01,109.44
1979-10-01,107.05
1979-11-01,103.17
1979-12-01,101.96
1980-01-01,87.88
1980-02-01,88.78
1980-03-01,93.89
1980-04-01,94.69
1980-05-01,95.53
1980-06-01,99.55
1980-07-01,95.83
1980-08-01,96.34
1980-09-01,96.49
1980-10-01,95.73
1980-11-01,95.04
1980-12-01,92.79
1981-01-01,82.67
1981-02-01,84.04
1981-03-01,89.29
1981-04-01,94.14
1981-05-01,96.37
1981-06-01,96.04
1981-07-01,96.20
1981-08-01,95.11
1981-09-01,88.46
1981-10-01,87.16
1981-11-01,80.30
1981-12-01,71.97
1982-01-01,67.17
1982-02-01,77.49
1982-03-01,77.96
1982-04-01,83.69
1982-05-01,76.69
1982-06-01,77.79
1982-07-01,76.31
1982-08-01,78.03
1982-09-01,77.57
1982-10-01,79.26
1982-11-01,73.62
1982-12-01,60.63
1983-01-01,60.61
1983-02-01,67.97
1983-03-01,67.19
1983-04-01,75.96
1983-05-01,82.76
1983-06-01,87.53
1983-07-01,83.51
1983-08-01,86.00
1983-09-01,88.29
1983-10-01,91.85
1983-11-01,84.65
1983-12-01,70.93
1984-01-01,70.92
1984-02-01,79.85
1984-03-01,81.39
1984-04-01,92.10
1984-05-01,93.53
1984-06-01,97.53
1984-07-01,92.38
1984-08-01,95.06
1984-09-01,99.06
1984-10-01,97.19
1984-11-01,89.19
1984-12-01,73.47
1985-01-01,72.46
1985-02-01,81.18
1985-03-01,87.67
1985-04-01,96.55
1985-05-01,95.28
1985-06-01,99.50
1985-07-01,92.14
1985-08-01,95.60
1985-09-01,100.23
1985-10-01,99.02
1985-11-01,91.46
1985-12-01,75.47
1986-01-01,74.06
1986-02-01,84.94
1986-03-01,89.33
1986-04-01,100.20
1986-05-01,98.63
1986-06-01,99.03
1986-07-01,92.72
1986-08-01,97.91
1986-09-01,99.78
1986-10-01,95.44
1986-11-01,85.16
1986-12-01,67.28
1987-01-01,68.96
1987-02-01,76.36
1987-03-01,84.64
1987-04-01,96.22
1987-05-01,103.45
1987-06-01,107.23
1987-07-01,110.31
1987-08-01,114.67
1987-09-01,109.82
1987-10-01,105.48
1987-11-01,99.94
1987-12-01,88.09
1988-01-01,71.74
1988-02-01,74.24
1988-03-01,83.33
1988-04-01,96.69
1988-05-01,112.65
1988-06-01,119.09
1988-07-01,119.13
1988-08-01,113.94
1988-09-01,113.10
1988-10-01,113.95
1988-11-01,102.98
1988-12-01,94.95
1989-01-01,81.26
1989-02-01,73.32
1989-03-01,80.89
1989-04-01,98.72
1989-05-01,108.61
1989-06-01,118.11
1989-07-01,118.72
1989-08-01,115.67
1989-09-01,112.45
1989-10-01,112.45
1989-11-01,102.09
1989-12-01,85.66
1990-01-01,81.79
1990-02-01,77.80
1990-03-01,83.47
1990-04-01,93.60
1990-05-01,108.92
1990-06-01,116.72
1990-07-01,119.59
1990-08-01,115.13
1990-09-01,116.86
