Date,CEU3200000003
2006-03-01,19.07
2006-04-01,19.37
2006-05-01,19.04
2006-06-01,19.03
2006-07-01,19.26
2006-08-01,19.06
2006-09-01,19.14
2006-10-01,19.37
2006-11-01,19.29
2006-12-01,19.73
2007-01-01,19.59
2007-02-01,19.56
2007-03-01,19.52
2007-04-01,19.79
2007-05-01,19.58
2007-06-01,19.63
2007-07-01,19.81
2007-08-01,19.62
2007-09-01,19.77
2007-10-01,19.65
2007-11-01,19.88
2007-12-01,20.08
2008-01-01,20.07
2008-02-01,20.00
2008-03-01,20.15
2008-04-01,20.05
2008-05-01,20.09
2008-06-01,20.16
2008-07-01,20.15
2008-08-01,20.08
2008-09-01,20.21
2008-10-01,20.25
2008-11-01,20.48
2008-12-01,20.60
2009-01-01,20.73
2009-02-01,20.74
2009-03-01,20.70
2009-04-01,20.68
2009-05-01,20.61
2009-06-01,20.58
2009-07-01,20.58
2009-08-01,20.52
2009-09-01,20.63
2009-10-01,20.52
2009-11-01,20.71
2009-12-01,20.77
2010-01-01,20.84
2010-02-01,20.89
2010-03-01,20.81
2010-04-01,20.85
2010-05-01,20.93
2010-06-01,20.82
2010-07-01,20.94
2010-08-01,20.91
2010-09-01,20.97
2010-10-01,21.00
2010-11-01,20.95
2010-12-01,21.06
2011-01-01,21.34
2011-02-01,21.13
2011-03-01,21.05
2011-04-01,21.13
2011-05-01,21.18
2011-06-01,21.04
2011-07-01,21.21
2011-08-01,20.98
2011-09-01,21.11
2011-10-01,21.22
2011-11-01,21.18
2011-12-01,21.39
2012-01-01,21.61
2012-02-01,21.48
2012-03-01,21.54
2012-04-01,21.68
2012-05-01,21.49
2012-06-01,21.50
2012-07-01,21.61
2012-08-01,21.33
2012-09-01,21.52
2012-10-01,21.48
2012-11-01,21.62
2012-12-01,21.85
2013-01-01,21.80
2013-02-01,21.84
2013-03-01,21.78
2013-04-01,21.89
2013-05-01,21.87
2013-06-01,21.94
2013-07-01,21.92
2013-08-01,21.83
2013-09-01,22.04
2013-10-01,21.96
2013-11-01,22.08
2013-12-01,22.27
2014-01-01,22.27
2014-02-01,22.39
2014-03-01,22.34
2014-04-01,22.41
2014-05-01,22.36
2014-06-01,22.41
2014-07-01,22.40
2014-08-01,22.31
2014-09-01,22.37
2014-10-01,22.38
2014-11-01,22.58
2014-12-01,22.61
2015-01-01,22.73
2015-02-01,22.77
2015-03-01,22.81
2015-04-01,22.90
2015-05-01,22.73
2015-06-01,22.63
2015-07-01,22.84
2015-08-01,22.89
2015-09-01,23.09
2015-10-01,23.06
2015-11-01,23.28
2015-12-01,23.28
2016-01-01,23.34
2016-02-01,23.36
2016-03-01,23.45
2016-04-01,23.70
2016-05-01,23.74
2016-06-01,23.59
2016-07-01,23.76
2016-08-01,23.63
2016-09-01,23.85
2016-10-01,24.09
2016-11-01,24.05
2016-12-01,24.16
2017-01-01,24.42
2017-02-01,24.29
2017-03-01,24.28
2017-04-01,24.66
2017-05-01,24.41
2017-06-01,24.29
2017-07-01,24.58
2017-08-01,24.22
2017-09-01,24.44
2017-10-01,24.60
2017-11-01,24.51
2017-12-01,24.60
2018-01-01,24.76
2018-02-01,24.68
2018-03-01,24.71
2018-04-01,24.86
2018-05-01,24.63
