Date,IPB51222N
1954-01-01,14.46
1954-02-01,13.99
1954-03-01,13.55
1954-04-01,13.30
1954-05-01,12.64
1954-06-01,12.64
1954-07-01,12.91
1954-08-01,13.16
1954-09-01,13.30
1954-10-01,13.27
1954-11-01,13.66
1954-12-01,14.84
1955-01-01,15.67
1955-02-01,15.59
1955-03-01,15.12
1955-04-01,14.57
1955-05-01,13.82
1955-06-01,13.66
1955-07-01,14.07
1955-08-01,14.68
1955-09-01,14.90
1955-10-01,14.73
1955-11-01,15.18
1955-12-01,16.67
1956-01-01,17.82
1956-02-01,17.49
1956-03-01,17.00
1956-04-01,16.55
1956-05-01,16.03
1956-06-01,15.86
1956-07-01,16.20
1956-08-01,16.31
1956-09-01,16.33
1956-10-01,15.89
1956-11-01,16.22
1956-12-01,17.74
1957-01-01,18.98
1957-02-01,18.84
1957-03-01,18.15
1957-04-01,17.47
1957-05-01,16.72
1957-06-01,16.78
1957-07-01,17.52
1957-08-01,18.04
1957-09-01,17.96
1957-10-01,17.52
1957-11-01,18.24
1957-12-01,19.67
1958-01-01,21.00
1958-02-01,20.75
1958-03-01,20.17
1958-04-01,19.18
1958-05-01,18.04
1958-06-01,18.18
1958-07-01,18.65
1958-08-01,19.31
1958-09-01,19.37
1958-10-01,18.54
1958-11-01,18.93
1958-12-01,20.58
1959-01-01,22.60
1959-02-01,21.99
1959-03-01,21.25
1959-04-01,20.28
1959-05-01,19.40
1959-06-01,19.56
1959-07-01,20.42
1959-08-01,21.08
1959-09-01,21.66
1959-10-01,20.69
1959-11-01,20.97
1959-12-01,22.71
1960-01-01,24.25
1960-02-01,23.62
1960-03-01,23.62
1960-04-01,22.38
1960-05-01,20.86
1960-06-01,21.13
1960-07-01,21.99
1960-08-01,22.68
1960-09-01,23.04
1960-10-01,21.82
1960-11-01,21.99
1960-12-01,23.87
1961-01-01,26.13
1961-02-01,25.44
1961-03-01,24.14
1961-04-01,23.29
1961-05-01,22.49
1961-06-01,22.43
1961-07-01,23.04
1961-08-01,24.25
1961-09-01,24.56
1961-10-01,23.48
1961-11-01,23.42
1961-12-01,25.52
1962-01-01,28.12
1962-02-01,27.26
1962-03-01,26.40
1962-04-01,24.97
1962-05-01,23.76
1962-06-01,24.53
1962-07-01,25.66
1962-08-01,26.40
1962-09-01,26.54
1962-10-01,25.00
1962-11-01,25.30
1962-12-01,27.43
1963-01-01,30.07
1963-02-01,29.72
1963-03-01,28.36
1963-04-01,26.18
1963-05-01,25.47
1963-06-01,26.16
1963-07-01,27.65
1963-08-01,28.58
1963-09-01,28.23
1963-10-01,25.94
1963-11-01,25.99
1963-12-01,28.75
1964-01-01,32.17
1964-02-01,30.49
1964-03-01,29.80
1964-04-01,28.67
1964-05-01,27.32
1964-06-01,28.03
1964-07-01,30.87
1964-08-01,31.98
1964-09-01,31.10
1964-10-01,28.92
1964-11-01,28.42
1964-12-01,31.32
1965-01-01,33.83
1965-02-01,32.72
1965-03-01,32.17
1965-04-01,30.79
1965-05-01,28.97
1965-06-01,29.72
1965-07-01,31.95
1965-08-01,33.16
1965-09-01,33.33
1965-10-01,30.96
1965-11-01,29.99
1965-12-01,32.92
1966-01-01,35.68
1966-02-01,35.87
1966-03-01,34.24
1966-04-01,32.03
1966-05-01,30.74
1966-06-01,31.73
1966-07-01,35.87
1966-08-01,37.30
1966-09-01,35.56
1966-10-01,32.59
1966-11-01,32.45
1966-12-01,35.40
1967-01-01,38.90
1967-02-01,37.46
1967-03-01,37.12
1967-04-01,35.46
1967-05-01,34.78
1967-06-01,35.71
1967-07-01,38.14
1967-08-01,38.81
1967-09-01,37.62
1967-10-01,35.85
1967-11-01,36.15
1967-12-01,38.82
1968-01-01,42.41
1968-02-01,41.21
1968-03-01,40.55
1968-04-01,37.69
1968-05-01,36.40
1968-06-01,38.18
1968-07-01,41.29
1968-08-01,43.54
1968-09-01,42.84
1968-10-01,38.82
1968-11-01,38.36
1968-12-01,41.71
1969-01-01,46.27
1969-02-01,44.31
1969-03-01,43.45
1969-04-01,41.11
1969-05-01,39.00
1969-06-01,40.78
1969-07-01,46.98
1969-08-01,48.91
1969-09-01,47.25
1969-10-01,42.70
1969-11-01,41.99
1969-12-01,45.36
1970-01-01,49.73
1970-02-01,47.86
1970-03-01,45.85
1970-04-01,43.90
1970-05-01,42.42
1970-06-01,44.12
1970-07-01,49.35
