Date,IPB51212N
1947-01-01,297.73
1947-02-01,317.31
1947-03-01,306.87
1947-04-01,269.00
1947-05-01,262.47
1947-06-01,270.30
1947-07-01,254.63
1947-08-01,299.90
1947-09-01,295.98
1947-10-01,306.00
1947-11-01,299.03
1947-12-01,293.81
1948-01-01,325.15
1948-02-01,336.90
1948-03-01,317.31
1948-04-01,299.03
1948-05-01,286.84
1948-06-01,292.07
1948-07-01,270.30
1948-08-01,316.44
1948-09-01,309.04
1948-10-01,306.43
1948-11-01,288.15
1948-12-01,276.40
1949-01-01,299.90
1949-02-01,320.80
1949-03-01,313.83
1949-04-01,285.10
1949-05-01,271.61
1949-06-01,277.70
1949-07-01,269.43
1949-08-01,313.83
1949-09-01,313.40
1949-10-01,316.44
1949-11-01,289.89
1949-12-01,283.80
1950-01-01,318.62
1950-02-01,338.21
1950-03-01,325.15
1950-04-01,307.74
1950-05-01,298.16
1950-06-01,307.30
1950-07-01,293.81
1950-08-01,368.24
1950-09-01,346.48
1950-10-01,353.88
1950-11-01,321.67
1950-12-01,326.02
1951-01-01,350.39
1951-02-01,380.86
1951-03-01,357.79
1951-04-01,316.01
1951-05-01,303.82
1951-06-01,317.31
1951-07-01,277.70
1951-08-01,312.96
1951-09-01,300.34
1951-10-01,290.33
1951-11-01,300.77
1951-12-01,294.68
1952-01-01,315.57
1952-02-01,348.65
1952-03-01,343.86
1952-04-01,302.95
1952-05-01,311.22
1952-06-01,335.59
1952-07-01,299.90
1952-08-01,352.57
1952-09-01,346.48
1952-10-01,348.22
1952-11-01,348.22
1952-12-01,340.38
1953-01-01,351.26
1953-02-01,378.69
1953-03-01,371.72
1953-04-01,340.82
1953-05-01,345.17
1953-06-01,356.49
1953-07-01,311.65
1953-08-01,352.57
1953-09-01,328.19
1953-10-01,327.32
1953-11-01,306.43
1953-12-01,297.73
1954-01-01,324.71
1954-02-01,351.26
1954-03-01,353.88
1954-04-01,322.97
1954-05-01,309.48
1954-06-01,313.40
1954-07-01,298.60
1954-08-01,338.64
1954-09-01,331.68
1954-10-01,338.21
1954-11-01,336.90
1954-12-01,329.50
1955-01-01,352.57
1955-02-01,374.33
1955-03-01,383.91
1955-04-01,360.84
1955-05-01,354.31
1955-06-01,354.75
1955-07-01,325.15
1955-08-01,365.63
1955-09-01,366.06
1955-10-01,376.51
1955-11-01,366.93
1955-12-01,357.36
1956-01-01,381.30
1956-02-01,409.16
1956-03-01,399.14
1956-04-01,374.33
1956-05-01,361.71
1956-06-01,359.53
1956-07-01,335.59
1956-08-01,378.25
1956-09-01,374.33
1956-10-01,378.25
1956-11-01,359.97
1956-12-01,337.34
1957-01-01,359.97
1957-02-01,400.89
1957-03-01,412.64
1957-04-01,374.77
1957-05-01,365.63
1957-06-01,371.72
1957-07-01,344.30
1957-08-01,388.26
1957-09-01,379.99
1957-10-01,370.42
1957-11-01,351.26
1957-12-01,323.41
1958-01-01,349.96
1958-02-01,375.64
1958-03-01,372.16
1958-04-01,344.74
1958-05-01,346.04
1958-06-01,357.79
1958-07-01,341.69
1958-08-01,383.91
1958-09-01,381.30
1958-10-01,389.13
1958-11-01,380.43
1958-12-01,349.96
