Date,IPB51121N
1967-01-01,1.00
1967-02-01,1.12
1967-03-01,0.99
1967-04-01,0.75
1967-05-01,0.75
1967-06-01,0.62
1967-07-01,0.55
1967-08-01,0.94
1967-09-01,1.11
1967-10-01,1.25
1967-11-01,1.30
1967-12-01,1.04
1968-01-01,0.86
1968-02-01,1.04
1968-03-01,0.98
1968-04-01,0.85
1968-05-01,0.95
1968-06-01,0.94
1968-07-01,0.75
1968-08-01,1.11
1968-09-01,1.22
1968-10-01,1.37
1968-11-01,1.31
1968-12-01,0.98
1969-01-01,1.12
1969-02-01,1.23
1969-03-01,1.15
1969-04-01,1.03
1969-05-01,1.05
1969-06-01,0.97
1969-07-01,0.74
1969-08-01,1.13
1969-09-01,1.18
1969-10-01,1.35
1969-11-01,1.11
1969-12-01,0.77
1970-01-01,0.80
1970-02-01,0.98
1970-03-01,0.92
1970-04-01,0.71
1970-05-01,0.73
1970-06-01,0.84
1970-07-01,0.67
1970-08-01,1.14
1970-09-01,1.23
1970-10-01,1.34
1970-11-01,1.22
1970-12-01,0.98
1971-01-01,0.92
1971-02-01,1.03
1971-03-01,1.00
1971-04-01,1.09
1971-05-01,1.12
1971-06-01,1.05
1971-07-01,0.81
1971-08-01,1.09
1971-09-01,1.12
1971-10-01,1.25
1971-11-01,1.21
1971-12-01,1.09
1972-01-01,1.11
1972-02-01,1.20
1972-03-01,1.17
1972-04-01,1.13
1972-05-01,1.19
1972-06-01,1.22
1972-07-01,0.89
1972-08-01,1.15
1972-09-01,1.37
1972-10-01,1.40
1972-11-01,1.41
1972-12-01,1.29
1973-01-01,1.35
1973-02-01,1.57
1973-03-01,1.47
1973-04-01,1.28
1973-05-01,1.39
1973-06-01,1.52
1973-07-01,1.04
1973-08-01,1.46
1973-09-01,1.55
1973-10-01,1.62
1973-11-01,1.51
1973-12-01,1.25
1974-01-01,1.12
1974-02-01,1.40
1974-03-01,1.42
1974-04-01,1.34
1974-05-01,1.30
1974-06-01,1.37
1974-07-01,0.99
1974-08-01,1.28
1974-09-01,1.32
1974-10-01,1.57
1974-11-01,1.57
1974-12-01,0.98
1975-01-01,1.00
1975-02-01,0.98
1975-03-01,0.88
1975-04-01,1.09
1975-05-01,1.21
1975-06-01,1.09
1975-07-01,1.07
1975-08-01,1.26
1975-09-01,1.42
1975-10-01,1.45
1975-11-01,1.18
1975-12-01,0.96
1976-01-01,1.23
1976-02-01,1.24
1976-03-01,1.22
1976-04-01,1.18
1976-05-01,1.41
1976-06-01,1.35
1976-07-01,1.04
1976-08-01,1.48
1976-09-01,1.50
1976-10-01,1.65
1976-11-01,1.50
1976-12-01,1.18
1977-01-01,1.37
1977-02-01,1.44
1977-03-01,1.41
1977-04-01,1.51
1977-05-01,1.67
1977-06-01,1.53
1977-07-01,1.45
1977-08-01,1.43
1977-09-01,1.81
1977-10-01,1.86
1977-11-01,1.82
1977-12-01,1.44
1978-01-01,1.48
1978-02-01,1.63
1978-03-01,1.74
1978-04-01,1.79
1978-05-01,1.68
1978-06-01,1.74
1978-07-01,1.49
1978-08-01,1.69
1978-09-01,2.08
1978-10-01,2.01
1978-11-01,1.79
1978-12-01,1.72
1979-01-01,1.61
1979-02-01,1.85
1979-03-01,1.88
1979-04-01,1.59
1979-05-01,1.77
1979-06-01,1.89
1979-07-01,1.60
1979-08-01,1.64
1979-09-01,1.73
1979-10-01,1.92
1979-11-01,1.86
1979-12-01,1.62
1980-01-01,1.66
1980-02-01,1.87
1980-03-01,1.85
1980-04-01,1.78
1980-05-01,1.88
1980-06-01,1.88
1980-07-01,1.55
1980-08-01,1.59
1980-09-01,1.93
1980-10-01,1.95
1980-11-01,2.02
1980-12-01,1.67
1981-01-01,1.83
1981-02-01,1.83
1981-03-01,1.88
1981-04-01,1.73
1981-05-01,1.76
1981-06-01,1.80
1981-07-01,1.59
1981-08-01,2.00
1981-09-01,2.19
1981-10-01,2.25
1981-11-01,2.24
1981-12-01,1.60
1982-01-01,1.43
1982-02-01,1.61
1982-03-01,1.53
1982-04-01,1.71
1982-05-01,1.62
1982-06-01,1.84
1982-07-01,1.55
1982-08-01,1.74
1982-09-01,1.77
1982-10-01,1.94
1982-11-01,1.73
1982-12-01,1.47
1983-01-01,1.99
1983-02-01,2.06
1983-03-01,2.09
1983-04-01,2.06
1983-05-01,2.18
1983-06-01,2.33
1983-07-01,2.27
1983-08-01,2.53
1983-09-01,2.78
1983-10-01,2.99
1983-11-01,2.83
1983-12-01,2.66
1984-01-01,2.79
1984-02-01,2.99
1984-03-01,2.95
1984-04-01,2.96
1984-05-01,2.94
1984-06-01,3.01
1984-07-01,2.75
1984-08-01,3.16
1984-09-01,3.26
1984-10-01,3.35
1984-11-01,3.16
1984-12-01,2.91
1985-01-01,2.52
1985-02-01,2.99
1985-03-01,3.21
1985-04-01,2.90
1985-05-01,2.91
1985-06-01,3.12
1985-07-01,2.43
1985-08-01,3.21
1985-09-01,3.37
1985-10-01,3.42
1985-11-01,3.89
1985-12-01,3.77
1986-01-01,3.71
1986-02-01,3.74
1986-03-01,3.71
1986-04-01,3.89
1986-05-01,3.83
1986-06-01,3.80
1986-07-01,3.75
1986-08-01,4.26
1986-09-01,4.11
1986-10-01,4.36
1986-11-01,4.21
1986-12-01,3.96
1987-01-01,3.72
1987-02-01,3.60
1987-03-01,3.71
1987-04-01,3.28
1987-05-01,3.68
1987-06-01,3.97
1987-07-01,3.37
1987-08-01,3.87
1987-09-01,4.30
1987-10-01,4.36
1987-11-01,4.52
1987-12-01,4.72
1988-01-01,4.11
1988-02-01,4.59
1988-03-01,4.52
1988-04-01,4.71
1988-05-01,4.67
1988-06-01,4.96
1988-07-01,4.60
1988-08-01,5.20
1988-09-01,5.64
1988-10-01,5.45
1988-11-01,5.33
1988-12-01,5.61
1989-01-01,5.18
1989-02-01,5.52
1989-03-01,5.59
1989-04-01,5.38
1989-05-01,5.41
1989-06-01,5.84
1989-07-01,4.90
1989-08-01,5.67
1989-09-01,6.06
1989-10-01,5.84
1989-11-01,5.52
1989-12-01,6.05
1990-01-01,5.30
1990-02-01,6.00
1990-03-01,6.11
1990-04-01,5.34
1990-05-01,5.78
1990-06-01,6.43
1990-07-01,5.27
1990-08-01,6.10
1990-09-01,6.87
1990-10-01,6.08
1990-11-01,6.29
1990-12-01,6.85
1991-01-01,6.32
1991-02-01,6.73
1991-03-01,6.91
1991-04-01,6.59
1991-05-01,6.69
1991-06-01,6.57
1991-07-01,6.88
1991-08-01,7.55
1991-09-01,7.79
1991-10-01,7.53
1991-11-01,7.74
1991-12-01,7.46
1992-01-01,6.17
1992-02-01,6.89
1992-03-01,6.48
1992-04-01,6.87
1992-05-01,7.40
1992-06-01,7.37
1992-07-01,7.07
1992-08-01,8.78
1992-09-01,9.37
1992-10-01,10.03
1992-11-01,10.56
1992-12-01,10.61
1993-01-01,10.73
1993-02-01,10.52
1993-03-01,10.10
1993-04-01,9.33
1993-05-01,8.93
1993-06-01,9.17
1993-07-01,8.87
1993-08-01,10.50
1993-09-01,11.30
1993-10-01,11.70
1993-11-01,12.01
1993-12-01,11.31
1994-01-01,10.24
1994-02-01,9.85
1994-03-01,10.11
1994-04-01,9.59
1994-05-01,10.94
1994-06-01,11.46
1994-07-01,11.15
1994-08-01,14.84
1994-09-01,16.88
1994-10-01,19.13
1994-11-01,20.13
1994-12-01,18.44
1995-01-01,17.09
1995-02-01,16.08
1995-03-01,16.20
1995-04-01,15.16
1995-05-01,16.81
1995-06-01,18.89
1995-07-01,17.93
1995-08-01,22.32
1995-09-01,23.79
1995-10-01,24.95
1995-11-01,25.86
1995-12-01,23.45
1996-01-01,22.66
1996-02-01,22.54
1996-03-01,20.15
1996-04-01,19.67
1996-05-01,20.40
1996-06-01,22.15
1996-07-01,22.74
1996-08-01,26.73
1996-09-01,28.42
1996-10-01,29.72
1996-11-01,29.27
1996-12-01,26.63
1997-01-01,25.77
1997-02-01,27.47
1997-03-01,25.87
1997-04-01,25.17
1997-05-01,26.59
1997-06-01,28.12
1997-07-01,31.80
1997-08-01,38.62
1997-09-01,42.72
1997-10-01,46.84
1997-11-01,47.09
1997-12-01,44.07
1998-01-01,43.34
1998-02-01,41.87
1998-03-01,41.38
1998-04-01,38.39
1998-05-01,36.20
1998-06-01,37.07
1998-07-01,41.06
1998-08-01,45.68
1998-09-01,50.61
1998-10-01,54.15
1998-11-01,55.61
1998-12-01,52.69
1999-01-01,52.30
1999-02-01,53.49
1999-03-01,50.89
1999-04-01,49.84
1999-05-01,48.56
1999-06-01,48.32
1999-07-01,52.06
1999-08-01,55.03
1999-09-01,63.63
1999-10-01,77.11
1999-11-01,69.42
1999-12-01,66.86
2000-01-01,62.24
2000-02-01,65.25
2000-03-01,56.10
2000-04-01,59.52
2000-05-01,57.11
2000-06-01,61.84
2000-07-01,62.14
2000-08-01,67.53
2000-09-01,77.01
2000-10-01,76.60
2000-11-01,75.64
2000-12-01,73.18
2001-01-01,63.21
2001-02-01,63.24
2001-03-01,61.36
2001-04-01,61.21
2001-05-01,63.69
2001-06-01,64.83
2001-07-01,58.01
2001-08-01,67.48
2001-09-01,74.14
2001-10-01,75.47
2001-11-01,79.75
2001-12-01,82.56
2002-01-01,72.79
2002-02-01,72.22
2002-03-01,68.12
2002-04-01,59.30
2002-05-01,59.22
2002-06-01,63.71
2002-07-01,62.70
2002-08-01,69.52
2002-09-01,76.26
2002-10-01,76.52
2002-11-01,80.08
2002-12-01,75.65
2003-01-01,67.71
2003-02-01,67.54
2003-03-01,67.49
2003-04-01,61.27
2003-05-01,63.00
2003-06-01,70.29
2003-07-01,69.21
2003-08-01,80.65
2003-09-01,92.17
2003-10-01,93.86
2003-11-01,100.81
2003-12-01,96.45
2004-01-01,88.49
2004-02-01,86.98
2004-03-01,83.32
2004-04-01,74.95
2004-05-01,74.58
2004-06-01,76.09
2004-07-01,78.52
2004-08-01,86.95
2004-09-01,101.23
2004-10-01,111.06
2004-11-01,112.12
2004-12-01,109.37
2005-01-01,96.57
2005-02-01,96.59
2005-03-01,94.39
2005-04-01,86.93
2005-05-01,89.08
2005-06-01,93.55
2005-07-01,93.38
2005-08-01,100.23
2005-09-01,114.77
2005-10-01,122.24
2005-11-01,124.72
2005-12-01,123.33
2006-01-01,116.64
2006-02-01,114.99
2006-03-01,113.99
2006-04-01,112.15
2006-05-01,111.46
2006-06-01,119.39
2006-07-01,118.15
2006-08-01,124.42
2006-09-01,140.70
2006-10-01,139.66
2006-11-01,142.50
2006-12-01,144.56
2007-01-01,128.64
2007-02-01,124.59
2007-03-01,125.25
2007-04-01,123.99
2007-05-01,125.20
2007-06-01,124.56
2007-07-01,126.92
2007-08-01,128.67
2007-09-01,136.30
2007-10-01,147.00
2007-11-01,157.70
2007-12-01,158.34
2008-01-01,149.41
2008-02-01,140.01
2008-03-01,140.51
2008-04-01,142.19
2008-05-01,147.94
2008-06-01,147.17
2008-07-01,145.18
2008-08-01,144.00
2008-09-01,146.02
2008-10-01,154.96
2008-11-01,164.08
2008-12-01,172.08
2009-01-01,156.10
2009-02-01,146.21
2009-03-01,143.75
2009-04-01,143.26
2009-05-01,141.82
2009-06-01,133.91
2009-07-01,123.95
2009-08-01,115.14
2009-09-01,111.19
2009-10-01,113.95
2009-11-01,114.17
2009-12-01,110.95
2010-01-01,98.89
2010-02-01,90.14
2010-03-01,87.07
2010-04-01,83.46
2010-05-01,83.56
2010-06-01,81.31
2010-07-01,83.79
2010-08-01,83.50
2010-09-01,83.14
2010-10-01,87.84
2010-11-01,88.72
2010-12-01,86.38
2011-01-01,82.05
2011-02-01,79.97
2011-03-01,83.14
2011-04-01,83.38
2011-05-01,90.47
2011-06-01,88.67
2011-07-01,91.78
2011-08-01,94.18
2011-09-01,95.08
2011-10-01,101.76
2011-11-01,101.62
2011-12-01,99.91
2012-01-01,95.10
2012-02-01,96.00
2012-03-01,95.84
2012-04-01,97.34
2012-05-01,100.57
2012-06-01,101.59
2012-07-01,100.40
2012-08-01,101.95
2012-09-01,100.41
2012-10-01,99.90
2012-11-01,105.19
2012-12-01,105.70
2013-01-01,99.16
2013-02-01,102.25
2013-03-01,105.22
2013-04-01,105.72
2013-05-01,106.43
2013-06-01,108.77
2013-07-01,104.60
2013-08-01,106.34
2013-09-01,104.27
2013-10-01,104.86
2013-11-01,106.02
2013-12-01,104.43
2014-01-01,98.11
2014-02-01,97.15
2014-03-01,98.01
2014-04-01,99.64
2014-05-01,103.73
2014-06-01,104.81
2014-07-01,100.24
2014-08-01,104.78
2014-09-01,102.62
2014-10-01,103.27
2014-11-01,107.18
2014-12-01,107.97
2015-01-01,103.27
2015-02-01,102.24
2015-03-01,104.38
2015-04-01,107.53
2015-05-01,111.62
2015-06-01,112.95
2015-07-01,109.99
2015-08-01,111.03
2015-09-01,112.12
2015-10-01,114.22
2015-11-01,109.88
2015-12-01,109.84
2016-01-01,107.68
2016-02-01,106.20
2016-03-01,108.43
2016-04-01,106.79
2016-05-01,107.42
2016-06-01,107.30
2016-07-01,105.98
2016-08-01,105.10
2016-09-01,104.90
2016-10-01,112.18
2016-11-01,114.39
2016-12-01,114.14
2017-01-01,106.19
2017-02-01,103.29
2017-03-01,106.41
2017-04-01,107.99
2017-05-01,110.47
2017-06-01,109.82
2017-07-01,106.48
2017-08-01,110.43
2017-09-01,115.53
2017-10-01,118.14
2017-11-01,121.45
2017-12-01,117.69
2018-01-01,109.40
2018-02-01,111.16
2018-03-01,111.55
2018-04-01,112.60
2018-05-01,115.66
