Date,CEU5000000003
2006-03-01,26.70
2006-04-01,27.22
2006-05-01,26.98
2006-06-01,26.90
2006-07-01,27.18
2006-08-01,27.05
2006-09-01,27.46
2006-10-01,27.54
2006-11-01,27.31
2006-12-01,27.48
2007-01-01,27.91
2007-02-01,27.92
2007-03-01,27.88
2007-04-01,28.34
2007-05-01,28.07
2007-06-01,27.80
2007-07-01,28.08
2007-08-01,27.94
2007-09-01,28.34
2007-10-01,28.29
2007-11-01,28.12
2007-12-01,28.32
2008-01-01,28.33
2008-02-01,28.31
2008-03-01,28.85
2008-04-01,28.58
2008-05-01,28.48
2008-06-01,28.66
2008-07-01,28.68
2008-08-01,28.72
2008-09-01,28.87
2008-10-01,28.82
2008-11-01,28.90
2008-12-01,28.72
2009-01-01,28.75
2009-02-01,29.24
2009-03-01,29.09
2009-04-01,28.86
2009-05-01,29.19
2009-06-01,29.09
2009-07-01,29.52
2009-08-01,29.87
2009-09-01,29.64
2009-10-01,29.88
2009-11-01,30.06
2009-12-01,29.70
2010-01-01,29.81
2010-02-01,30.13
2010-03-01,30.13
2010-04-01,30.12
2010-05-01,30.63
2010-06-01,30.13
2010-07-01,30.33
2010-08-01,30.93
2010-09-01,30.99
2010-10-01,31.21
2010-11-01,31.07
2010-12-01,30.89
2011-01-01,31.83
2011-02-01,31.51
2011-03-01,31.77
2011-04-01,31.70
2011-05-01,31.92
2011-06-01,31.20
2011-07-01,31.32
2011-08-01,31.42
2011-09-01,31.40
2011-10-01,31.97
2011-11-01,31.45
2011-12-01,31.53
2012-01-01,31.99
2012-02-01,31.61
2012-03-01,31.61
2012-04-01,32.18
2012-05-01,31.73
2012-06-01,31.49
2012-07-01,31.89
2012-08-01,31.33
2012-09-01,32.13
2012-10-01,31.81
2012-11-01,31.70
2012-12-01,32.44
2013-01-01,32.40
2013-02-01,32.46
2013-03-01,32.61
2013-04-01,32.85
2013-05-01,32.61
2013-06-01,33.10
2013-07-01,32.54
2013-08-01,32.54
2013-09-01,33.53
2013-10-01,33.27
2013-11-01,33.27
2013-12-01,33.70
2014-01-01,33.34
2014-02-01,33.72
2014-03-01,34.08
2014-04-01,33.98
2014-05-01,33.83
2014-06-01,34.23
2014-07-01,33.93
2014-08-01,33.95
2014-09-01,34.47
2014-10-01,34.26
2014-11-01,34.74
2014-12-01,34.31
2015-01-01,34.47
2015-02-01,34.92
2015-03-01,35.08
2015-04-01,34.82
2015-05-01,34.76
2015-06-01,34.61
2015-07-01,34.66
2015-08-01,35.51
2015-09-01,35.43
2015-10-01,35.52
2015-11-01,36.14
2015-12-01,35.74
2016-01-01,35.99
2016-02-01,36.20
2016-03-01,36.02
2016-04-01,36.33
2016-05-01,36.99
2016-06-01,36.18
2016-07-01,36.24
2016-08-01,36.41
2016-09-01,37.04
2016-10-01,37.81
2016-11-01,37.33
2016-12-01,37.41
2017-01-01,38.02
2017-02-01,37.54
2017-03-01,37.49
2017-04-01,38.62
2017-05-01,38.03
2017-06-01,38.10
2017-07-01,38.59
2017-08-01,38.16
2017-09-01,38.50
2017-10-01,38.83
2017-11-01,38.45
2017-12-01,38.58
2018-01-01,38.86
2018-02-01,38.94
2018-03-01,38.97
2018-04-01,39.98
2018-05-01,39.31
