Date,IPG33612N
1972-01-01,29.01
1972-02-01,31.10
1972-03-01,28.97
1972-04-01,35.02
1972-05-01,31.73
1972-06-01,32.04
1972-07-01,15.40
1972-08-01,23.88
1972-09-01,27.58
1972-10-01,32.93
1972-11-01,34.14
1972-12-01,25.05
1973-01-01,38.97
1973-02-01,40.23
1973-03-01,36.62
1973-04-01,38.84
1973-05-01,37.63
1973-06-01,38.36
1973-07-01,27.54
1973-08-01,28.45
1973-09-01,28.06
1973-10-01,30.37
1973-11-01,29.02
1973-12-01,23.40
1974-01-01,31.34
1974-02-01,30.00
1974-03-01,30.26
1974-04-01,27.61
1974-05-01,28.87
1974-06-01,24.22
1974-07-01,24.16
1974-08-01,20.06
1974-09-01,25.76
1974-10-01,29.70
1974-11-01,38.20
1974-12-01,7.53
1975-01-01,31.25
1975-02-01,23.24
1975-03-01,20.95
1975-04-01,25.75
1975-05-01,27.15
1975-06-01,28.30
1975-07-01,23.21
1975-08-01,10.07
1975-09-01,26.49
1975-10-01,26.36
1975-11-01,27.56
1975-12-01,20.44
1976-01-01,27.89
1976-02-01,30.06
1976-03-01,32.07
1976-04-01,33.44
1976-05-01,34.72
1976-06-01,43.27
1976-07-01,25.91
1976-08-01,32.76
1976-09-01,25.03
1976-10-01,29.52
1976-11-01,33.74
1976-12-01,25.06
1977-01-01,32.88
1977-02-01,31.80
1977-03-01,37.55
1977-04-01,35.54
1977-05-01,36.73
1977-06-01,39.21
1977-07-01,31.74
1977-08-01,32.92
1977-09-01,36.30
1977-10-01,39.90
1977-11-01,33.19
1977-12-01,29.43
1978-01-01,27.04
1978-02-01,32.48
1978-03-01,42.47
1978-04-01,43.76
1978-05-01,38.37
1978-06-01,37.30
1978-07-01,25.67
1978-08-01,32.34
1978-09-01,37.04
1978-10-01,41.89
1978-11-01,42.00
1978-12-01,34.57
1979-01-01,36.80
1979-02-01,40.10
1979-03-01,47.84
1979-04-01,30.22
1979-05-01,39.56
1979-06-01,39.27
1979-07-01,28.86
1979-08-01,29.20
1979-09-01,37.95
1979-10-01,31.15
1979-11-01,18.82
1979-12-01,24.59
1980-01-01,21.59
1980-02-01,34.29
1980-03-01,26.40
1980-04-01,25.14
1980-05-01,24.06
1980-06-01,31.10
1980-07-01,23.08
1980-08-01,23.06
1980-09-01,18.74
1980-10-01,22.38
1980-11-01,19.56
1980-12-01,17.57
1981-01-01,21.90
1981-02-01,24.77
1981-03-01,28.71
1981-04-01,27.68
1981-05-01,27.76
1981-06-01,28.90
1981-07-01,21.57
1981-08-01,26.71
1981-09-01,21.95
1981-10-01,25.10
1981-11-01,20.36
1981-12-01,18.24
1982-01-01,23.04
1982-02-01,23.28
1982-03-01,25.21
1982-04-01,25.12
1982-05-01,27.14
1982-06-01,27.31
1982-07-01,17.89
1982-08-01,19.20
1982-09-01,14.82
1982-10-01,22.31
1982-11-01,20.77
1982-12-01,24.12
1983-01-01,21.06
1983-02-01,29.88
1983-03-01,31.46
1983-04-01,28.93
1983-05-01,31.19
1983-06-01,39.56
1983-07-01,24.99
1983-08-01,42.61
1983-09-01,33.81
1983-10-01,40.39
1983-11-01,36.31
1983-12-01,35.66
1984-01-01,35.94
1984-02-01,38.37
1984-03-01,50.88
1984-04-01,45.27
1984-05-01,43.78
1984-06-01,44.92
1984-07-01,39.42
1984-08-01,42.60
1984-09-01,41.48
1984-10-01,51.79
1984-11-01,47.34
1984-12-01,37.17
1985-01-01,38.54
1985-02-01,46.54
1985-03-01,50.95
1985-04-01,49.18
1985-05-01,51.25
1985-06-01,54.99
1985-07-01,37.61
1985-08-01,42.49
1985-09-01,48.20
1985-10-01,52.48
1985-11-01,53.08
1985-12-01,47.12
1986-01-01,46.04
1986-02-01,52.36
1986-03-01,51.86
1986-04-01,57.21
1986-05-01,54.40
1986-06-01,56.68
1986-07-01,34.71
1986-08-01,48.56
1986-09-01,54.95
1986-10-01,56.20
1986-11-01,52.09
1986-12-01,48.23
1987-01-01,51.04
1987-02-01,60.93
1987-03-01,60.53
1987-04-01,59.20
1987-05-01,57.55
1987-06-01,58.97
1987-07-01,43.26
1987-08-01,53.93
1987-09-01,54.73
1987-10-01,60.56
1987-11-01,52.29
1987-12-01,44.65
1988-01-01,52.16
1988-02-01,60.33
1988-03-01,59.00
1988-04-01,61.17
1988-05-01,60.33
1988-06-01,66.28
1988-07-01,49.44
1988-08-01,59.05
1988-09-01,70.86
1988-10-01,78.24
1988-11-01,73.73
1988-12-01,69.42
1989-01-01,60.54
1989-02-01,71.04
1989-03-01,73.31
1989-04-01,84.00
1989-05-01,75.12
1989-06-01,78.68
1989-07-01,56.32
1989-08-01,72.52
1989-09-01,72.56
1989-10-01,65.52
1989-11-01,68.25
1989-12-01,66.70
1990-01-01,63.59
1990-02-01,64.62
1990-03-01,73.79
1990-04-01,74.81
1990-05-01,76.93
1990-06-01,83.64
1990-07-01,56.56
1990-08-01,76.73
1990-09-01,67.55
1990-10-01,84.75
1990-11-01,71.69
1990-12-01,62.53
1991-01-01,67.78
1991-02-01,66.43
1991-03-01,69.77
1991-04-01,73.37
1991-05-01,76.40
1991-06-01,72.85
1991-07-01,70.99
1991-08-01,68.39
1991-09-01,65.84
1991-10-01,70.49
1991-11-01,62.14
1991-12-01,69.73
1992-01-01,75.53
1992-02-01,87.37
1992-03-01,93.44
1992-04-01,87.96
1992-05-01,83.52
1992-06-01,86.00
1992-07-01,58.91
1992-08-01,91.50
1992-09-01,84.73
1992-10-01,82.95
1992-11-01,72.69
1992-12-01,67.31
1993-01-01,71.15
1993-02-01,83.57
1993-03-01,89.99
1993-04-01,87.52
1993-05-01,88.37
1993-06-01,94.07
1993-07-01,54.60
1993-08-01,79.49
1993-09-01,80.60
1993-10-01,90.94
1993-11-01,77.49
1993-12-01,70.51
1994-01-01,78.14
1994-02-01,85.99
1994-03-01,88.59
1994-04-01,88.87
1994-05-01,86.15
1994-06-01,91.30
1994-07-01,68.40
1994-08-01,91.04
1994-09-01,88.93
1994-10-01,98.89
1994-11-01,81.40
1994-12-01,70.29
1995-01-01,79.70
1995-02-01,88.51
1995-03-01,89.38
1995-04-01,85.86
1995-05-01,78.56
1995-06-01,83.56
1995-07-01,56.82
1995-08-01,75.98
1995-09-01,79.54
1995-10-01,82.72
1995-11-01,67.49
1995-12-01,69.46
1996-01-01,65.56
1996-02-01,80.60
1996-03-01,75.66
1996-04-01,80.04
1996-05-01,75.65
1996-06-01,84.32
1996-07-01,55.05
1996-08-01,68.80
1996-09-01,68.40
1996-10-01,67.04
1996-11-01,64.32
1996-12-01,54.10
1997-01-01,63.10
1997-02-01,74.27
1997-03-01,67.54
1997-04-01,74.16
1997-05-01,69.23
1997-06-01,70.06
1997-07-01,58.45
1997-08-01,70.61
1997-09-01,71.10
1997-10-01,81.15
1997-11-01,70.90
1997-12-01,59.10
1998-01-01,61.69
1998-02-01,78.66
1998-03-01,81.80
1998-04-01,84.61
1998-05-01,87.44
1998-06-01,87.78
1998-07-01,66.40
1998-08-01,96.81
1998-09-01,98.37
1998-10-01,111.08
1998-11-01,97.39
1998-12-01,86.07
1999-01-01,90.54
1999-02-01,107.07
1999-03-01,110.71
1999-04-01,110.74
1999-05-01,110.20
1999-06-01,111.43
1999-07-01,83.88
1999-08-01,107.30
1999-09-01,105.97
1999-10-01,122.88
1999-11-01,99.91
1999-12-01,88.44
2000-01-01,102.51
2000-02-01,115.20
2000-03-01,115.48
2000-04-01,110.77
2000-05-01,103.07
2000-06-01,106.81
2000-07-01,67.01
2000-08-01,78.18
2000-09-01,73.64
2000-10-01,72.53
2000-11-01,70.80
2000-12-01,62.03
2001-01-01,53.85
2001-02-01,64.17
2001-03-01,67.46
2001-04-01,61.90
2001-05-01,63.93
2001-06-01,67.87
2001-07-01,44.22
2001-08-01,60.09
2001-09-01,53.10
2001-10-01,57.21
2001-11-01,45.89
2001-12-01,44.10
2002-01-01,45.80
2002-02-01,62.34
2002-03-01,67.63
2002-04-01,73.14
2002-05-01,77.39
2002-06-01,87.38
2002-07-01,65.29
2002-08-01,82.79
2002-09-01,81.52
2002-10-01,78.36
2002-11-01,60.46
2002-12-01,49.15
2003-01-01,51.82
2003-02-01,64.11
2003-03-01,67.64
2003-04-01,66.08
2003-05-01,67.92
2003-06-01,72.29
2003-07-01,55.18
2003-08-01,68.56
2003-09-01,74.30
2003-10-01,79.38
2003-11-01,70.51
2003-12-01,62.03
2004-01-01,69.74
2004-02-01,82.40
2004-03-01,82.44
2004-04-01,84.69
2004-05-01,85.06
2004-06-01,96.34
2004-07-01,80.28
2004-08-01,94.14
2004-09-01,100.37
2004-10-01,110.44
2004-11-01,96.62
2004-12-01,82.82
2005-01-01,111.02
2005-02-01,113.96
2005-03-01,102.52
2005-04-01,122.06
2005-05-01,117.01
2005-06-01,122.39
2005-07-01,96.11
2005-08-01,108.57
2005-09-01,106.99
2005-10-01,122.62
2005-11-01,95.03
2005-12-01,90.45
2006-01-01,116.11
2006-02-01,125.45
2006-03-01,131.05
2006-04-01,129.75
2006-05-01,125.51
2006-06-01,116.62
2006-07-01,119.36
2006-08-01,117.99
2006-09-01,123.64
2006-10-01,132.88
2006-11-01,106.85
2006-12-01,95.54
2007-01-01,96.74
2007-02-01,100.54
2007-03-01,91.82
2007-04-01,74.68
2007-05-01,76.58
2007-06-01,83.58
2007-07-01,58.52
2007-08-01,69.43
2007-09-01,72.45
2007-10-01,71.68
2007-11-01,68.53
2007-12-01,59.50
2008-01-01,63.55
2008-02-01,76.60
2008-03-01,81.24
2008-04-01,92.27
2008-05-01,84.84
2008-06-01,72.82
2008-07-01,55.78
2008-08-01,69.43
2008-09-01,70.43
2008-10-01,76.29
2008-11-01,57.58
2008-12-01,60.22
2009-01-01,44.22
2009-02-01,69.36
2009-03-01,59.19
2009-04-01,43.54
2009-05-01,42.42
2009-06-01,59.15
2009-07-01,43.98
2009-08-01,53.11
2009-09-01,58.26
2009-10-01,76.27
2009-11-01,65.26
2009-12-01,70.28
2010-01-01,73.07
2010-02-01,64.91
2010-03-01,84.77
2010-04-01,67.47
2010-05-01,76.00
2010-06-01,79.40
2010-07-01,62.42
2010-08-01,80.21
2010-09-01,90.82
2010-10-01,87.31
2010-11-01,71.59
2010-12-01,69.39
2011-01-01,85.08
2011-02-01,92.95
2011-03-01,104.20
2011-04-01,95.12
2011-05-01,96.43
2011-06-01,103.87
2011-07-01,72.55
2011-08-01,93.96
2011-09-01,95.58
2011-10-01,113.39
2011-11-01,96.12
2011-12-01,91.03
2012-01-01,92.14
2012-02-01,108.19
2012-03-01,117.47
2012-04-01,111.65
2012-05-01,107.20
2012-06-01,112.19
2012-07-01,82.85
2012-08-01,89.84
2012-09-01,102.60
2012-10-01,90.77
2012-11-01,91.79
2012-12-01,93.30
2013-01-01,79.61
2013-02-01,95.66
2013-03-01,97.38
2013-04-01,109.74
2013-05-01,100.47
2013-06-01,112.09
2013-07-01,93.66
2013-08-01,93.68
2013-09-01,101.94
2013-10-01,105.41
2013-11-01,89.17
2013-12-01,76.74
2014-01-01,82.89
2014-02-01,100.72
2014-03-01,105.64
2014-04-01,110.18
2014-05-01,101.29
2014-06-01,105.45
2014-07-01,91.16
2014-08-01,96.04
2014-09-01,98.81
2014-10-01,104.39
2014-11-01,91.99
2014-12-01,82.27
2015-01-01,83.81
2015-02-01,103.64
2015-03-01,117.29
2015-04-01,112.91
2015-05-01,115.36
2015-06-01,118.30
2015-07-01,97.45
2015-08-01,108.08
2015-09-01,114.99
2015-10-01,124.90
2015-11-01,97.81
2015-12-01,85.43
2016-01-01,99.97
2016-02-01,102.01
2016-03-01,99.68
2016-04-01,103.01
2016-05-01,86.74
2016-06-01,86.08
2016-07-01,64.52
2016-08-01,68.81
2016-09-01,76.36
2016-10-01,79.55
2016-11-01,66.80
2016-12-01,71.05
2017-01-01,71.52
2017-02-01,88.91
2017-03-01,86.26
2017-04-01,92.42
2017-05-01,91.57
2017-06-01,102.15
2017-07-01,81.79
2017-08-01,96.79
2017-09-01,102.92
2017-10-01,102.23
2017-11-01,94.84
2017-12-01,82.27
2018-01-01,93.87
2018-02-01,106.80
2018-03-01,110.52
2018-04-01,117.08
2018-05-01,97.22
