Date,IPB51111N
1967-01-01,33.15
1967-02-01,28.56
1967-03-01,32.08
1967-04-01,35.40
1967-05-01,34.96
1967-06-01,37.06
1967-07-01,20.51
1967-08-01,13.68
1967-09-01,29.48
1967-10-01,31.08
1967-11-01,33.64
1967-12-01,40.90
1968-01-01,38.12
1968-02-01,37.03
1968-03-01,41.30
1968-04-01,39.08
1968-05-01,43.11
1968-06-01,44.60
1968-07-01,29.19
1968-08-01,10.83
1968-09-01,36.05
1968-10-01,45.14
1968-11-01,46.24
1968-12-01,42.47
1969-01-01,41.44
1969-02-01,40.66
1969-03-01,41.63
1969-04-01,37.34
1969-05-01,37.08
1969-06-01,43.24
1969-07-01,22.47
1969-08-01,21.78
1969-09-01,39.86
1969-10-01,43.11
1969-11-01,39.74
1969-12-01,35.99
1970-01-01,33.15
1970-02-01,31.46
1970-03-01,34.11
1970-04-01,33.87
1970-05-01,38.66
1970-06-01,41.33
1970-07-01,22.66
1970-08-01,16.85
1970-09-01,25.12
1970-10-01,20.53
1970-11-01,20.39
1970-12-01,32.73
1971-01-01,40.38
1971-02-01,44.69
1971-03-01,44.78
1971-04-01,41.49
1971-05-01,44.28
1971-06-01,45.11
1971-07-01,26.20
1971-08-01,29.07
1971-09-01,42.11
1971-10-01,46.55
1971-11-01,43.50
1971-12-01,33.43
1972-01-01,41.72
1972-02-01,43.87
1972-03-01,43.42
1972-04-01,48.30
1972-05-01,45.97
1972-06-01,45.65
1972-07-01,23.36
1972-08-01,29.66
1972-09-01,45.65
1972-10-01,51.84
1972-11-01,51.19
1972-12-01,42.36
1973-01-01,52.30
1973-02-01,56.55
1973-03-01,56.50
1973-04-01,53.49
1973-05-01,54.68
1973-06-01,58.80
1973-07-01,43.54
1973-08-01,28.25
1973-09-01,48.73
1973-10-01,55.65
1973-11-01,53.81
1973-12-01,33.71
1974-01-01,37.80
1974-02-01,38.45
1974-03-01,38.24
1974-04-01,41.31
1974-05-01,40.78
1974-06-01,44.07
1974-07-01,32.06
1974-08-01,27.18
1974-09-01,41.91
1974-10-01,48.43
1974-11-01,38.44
1974-12-01,22.47
1975-01-01,25.36
1975-02-01,25.13
1975-03-01,31.34
1975-04-01,35.30
1975-05-01,36.72
1975-06-01,40.00
1975-07-01,29.10
1975-08-01,32.56
1975-09-01,41.61
1975-10-01,45.20
1975-11-01,42.85
1975-12-01,34.86
1976-01-01,42.63
1976-02-01,48.61
1976-03-01,51.24
1976-04-01,51.97
