AABA      	Altaba Inc                                        	NASDAQ    
AAL       	American Airlines Gp                              	NASDAQ    
AAME      	Atlantic Amer Cp                                  	NASDAQ    
AAOI      	Applied Optoelect                                 	NASDAQ    
AAON      	Aaon Inc                                          	NASDAQ    
AAPL      	Apple Inc                                         	NASDAQ    
AAWW      	Atlas Air Ww                                      	NASDAQ    
AAXJ      	All Country Asia Ex Japan Ishares MSCI ETF        	NASDAQ    
AAXN      	Axon Inc                                          	NASDAQ    
ABAC      	Aoxin Tianli Grp                                  	NASDAQ    
ABCB      	Ameris Bancorp                                    	NASDAQ    
ABCD      	Cambium Learning Grp                              	NASDAQ    
ABDC      	Alcentra Capital Com                              	NASDAQ    
ABEO      	Abeona Therapeutics                               	NASDAQ    
ABEOW     	Abeona Thera Wts                                  	NASDAQ    
ABIL      	Ability Inc                                       	NASDAQ    
ABIO      	Arca Biopharma Inc                                	NASDAQ    
ABMD      	Abiomed Inc                                       	NASDAQ    
ABTX      	Allegiance Banc CS                                	NASDAQ    
ABUS      	Arbutus Biopharma Cp                              	NASDAQ    
ACAD      	Acadia Pharmaceutica                              	NASDAQ    
ACBI      	Atlantic Capital                                  	NASDAQ    
ACER      	Acer Therapeutics Inc                             	NASDAQ    
ACET      	Aceto Cp                                          	NASDAQ    
ACGL      	Arch Capital Grp Ltd                              	NASDAQ    
ACGLO     	Arch Capital Group Ltd ADR                        	NASDAQ    
ACGLP     	Arch Capital Group Ltd                            	NASDAQ    
ACHC      	Acadia Healthcr Co                                	NASDAQ    
ACHN      	Achillion Pharmaceut                              	NASDAQ    
ACHV      	Achieve Life Sciences Inc                         	NASDAQ    
ACIA      	Acacia Communica                                  	NASDAQ    
ACIU      	AC Immune S.A.                                    	NASDAQ    
ACIW      	Aci Worldwide Inc                                 	NASDAQ    
ACLS      	Axcelis Tech Inc                                  	NASDAQ    
ACMR      	Acm Research Inc                                  	NASDAQ    
ACNB      	Acnb Corp                                         	NASDAQ    
ACOR      	Acorda Therapeutics                               	NASDAQ    
ACRS      	Aclaris Therapts                                  	NASDAQ    
